,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
10,TFT6_Augment_GrandGambler,TFT7_Augment_BestFriends1,TFT6_Augment_ThrillOfTheHunt2,2,"['TFT7_Jinx', 3, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_InfinityEdge', 'TFT_Item_ZekesHerald']","['TFT7_Olaf', 2, 'TFT_Item_WarmogsArmor', 'TFT_Item_FrozenHeart', 'TFT_Item_RedBuff']","['TFT7_Corki', 3, 'TFT_Item_Morellonomicon', 'noItems', 'noItems']","['TFT7_DragonPurple', 2, 'TFT_Item_ThiefsGloves', 'TFT_Item_Morellonomicon', 'TFT_Item_TitanicHydra']","['TFT7_Ornn', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Sona', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Yasuo', 2, 'TFT_Item_MadredsBloodrazor', 'TFT_Item_LastWhisper', 'TFT_Item_InfinityEdge']",,,,
11,TFT7_Augment_EvokerEssenceTheft,TFT7_Augment_EvokerTrait,TFT6_Augment_TomeOfTraits1,5,"['TFT7_Heimerdinger', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nami', 2, 'TFT7_Item_RevelEmblemItem', 'TFT_Item_HextechGunblade', 'noItems']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Volibear', 2, 'TFT_Item_DragonsClaw', 'TFT_Item_FrozenHeart', 'TFT_Item_Bloodthirster']","['TFT7_Sylas', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Anivia', 2, 'TFT_Item_ArchangelsStaff', 'TFT_Item_SeraphsEmbrace', 'TFT_Item_HextechGunblade']","['TFT7_Ornn', 2, 'TFT_Item_WarmogsArmor', 'noItems', 'noItems']","['TFT7_Sona', 2, 'noItems', 'noItems', 'noItems']","['TFT7_TrainerDragon', 3, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,
12,TFT7_Augment_WarriorEmblem,TFT6_Augment_MaxLevel10,TFT6_Augment_ThrillOfTheHunt1,4,"['TFT7_Sett', 3, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_RunaansHurricane', 'TFT_Item_Bloodthirster']","['TFT7_Shen', 2, 'noItems', 'noItems', 'noItems']","['TFT7_LeeSin', 2, 'TFT7_Item_WarriorEmblemItem', 'noItems', 'noItems']","['TFT7_Swain', 2, 'TFT_Item_ArchangelsStaff', 'TFT_Item_RunaansHurricane', 'TFT_Item_Zephyr']","['TFT7_Hecarim', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ornn', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Shyvana', 1, 'TFT_Item_GargoyleStoneplate', 'TFT_Item_BrambleVest', 'TFT_Item_UnstableConcoction']",,,,
13,TFT6_Augment_ItemGrabBag1,TFT6_Augment_RichGetRicherPlus,TFT6_Augment_HighEndShopping,6,"['TFT7_Sejuani', 1, 'TFT_Item_TitanicHydra', 'TFT_Item_TitanicHydra', 'noItems']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ryze', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Hecarim', 2, 'TFT_Item_ThiefsGloves', 'TFT_Item_PowerGauntlet', 'TFT_Item_LastWhisper']","['TFT7_Talon', 2, 'TFT_Item_Bloodthirster', 'TFT_Item_InfinityEdge', 'TFT_Item_GuinsoosRageblade']","['TFT7_Bard', 2, 'TFT_Item_Shroud', 'TFT_Item_RunaansHurricane', 'noItems']","['TFT7_Pyke', 2, 'TFT_Item_FrozenHeart', 'TFT_Item_IonicSpark', 'TFT_Item_UnstableConcoction']","['TFT7_Soraka', 2, 'TFT_Item_Redemption', 'noItems', 'noItems']",,,
14,TFT7_Augment_Preparation,TFT7_Augment_UrfsGrabBag1,TFT6_Augment_ForceOfNature,1,"['TFT7_Vladimir', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Skarner', 3, 'TFT_Item_NegatronCloak', 'noItems', 'noItems']","['TFT7_Nidalee', 3, 'TFT_Item_InfinityEdge', 'TFT_Item_LastWhisper', 'noItems']","['TFT7_Nami', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Varus', 3, 'TFT_Item_InfinityEdge', 'TFT_Item_Deathblade', 'TFT_Item_Chalice']","['TFT7_Illaoi', 3, 'TFT_Item_RedBuff', 'TFT_Item_WarmogsArmor', 'TFT_Item_DragonsClaw']","['TFT7_Bard', 1, 'TFT_Item_Chalice', 'noItems', 'noItems']","['TFT7_AurelionSol', 2, 'TFT7_Item_MageEmblemItem', 'TFT_Item_ArchangelsStaff', 'TFT_Item_ArchangelsStaff']",,,
15,TFT7_Augment_AstralTrait,TFT6_Augment_LudensEcho1,TFT6_Augment_JeweledLotus,3,"['TFT7_Vladimir', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Skarner', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nami', 3, 'TFT_Item_SeraphsEmbrace', 'noItems', 'noItems']","['TFT7_Varus', 3, 'TFT_Item_Quicksilver', 'TFT_Item_GuinsoosRageblade', 'noItems']","['TFT7_Illaoi', 3, 'TFT_Item_TitansResolve', 'TFT_Item_WarmogsArmor', 'TFT_Item_BrambleVest']","['TFT7_Yasuo', 1, 'TFT_Item_GargoyleStoneplate', 'TFT_Item_DragonsClaw', 'noItems']","['TFT7_AurelionSol', 2, 'TFT_Item_HextechGunblade', 'TFT_Item_MadredsBloodrazor', 'TFT_Item_SeraphsEmbrace']",,,,
16,TFT7_Augment_GuardianTrait,TFT7_Augment_WarriorTiamat,TFT6_Augment_MaxLevel10,6,"['TFT7_Aatrox', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Leona', 2, 'TFT_Item_Zephyr', 'TFT_Item_ChainVest', 'noItems']","['TFT7_Taric', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Thresh', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Yone', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Shen', 2, 'noItems', 'noItems', 'noItems']","['TFT7_DragonBlue', 2, 'TFT_Item_ArchangelsStaff', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_HextechGunblade']","['TFT7_Yasuo', 1, 'TFT_Item_UnstableConcoction', 'TFT_Item_Bloodthirster', 'TFT_Item_RapidFireCannon']",,,
17,TFT6_Augment_Ascension,TFT6_Augment_CelestialBlessing3,noAugments,8,"['TFT7_Vladimir', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Heimerdinger', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nami', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Lillia', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 1, 'TFT7_Item_MageEmblemItem', 'noItems', 'noItems']","['TFT7_TrainerDragon', 1, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,,,,
18,TFT7_Augment_RevelTrait,TFT6_Augment_ItemGrabBag1,TFT7_Augment_MirageHallucinate,6,"['TFT7_TahmKench', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Jinx', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Corki', 2, 'TFT_Item_MadredsBloodrazor', 'TFT_Item_Bloodthirster', 'TFT_Item_RapidFireCannon']","['TFT7_Ornn', 1, 'TFT_Item_BrambleVest', 'noItems', 'noItems']","['TFT7_DragonBlue', 2, 'TFT_Item_Quicksilver', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_SeraphsEmbrace']","['TFT7_Sona', 2, 'TFT_Item_ArchangelsStaff', 'noItems', 'noItems']","['TFT7_Pyke', 1, 'noItems', 'noItems', 'noItems']",,,,
19,TFT6_Augment_Ascension,TFT7_Augment_TempestEmblem2,TFT7_Augment_TempestEmblem,3,"['TFT7_Karma', 2, 'TFT_Item_Redemption', 'TFT7_Item_TempestEmblemItem', 'noItems']","['TFT7_Ezreal', 2, 'TFT_Item_StatikkShiv', 'noItems', 'noItems']","['TFT7_Leona', 3, 'TFT_Item_RedBuff', 'TFT7_Item_TempestEmblemItem', 'noItems']","['TFT7_Taric', 2, 'TFT_Item_BFSword', 'TFT7_Item_TempestEmblemItem', 'noItems']","['TFT7_Ashe', 3, 'TFT_Item_Chalice', 'noItems', 'noItems']","['TFT7_LeeSin', 3, 'TFT_Item_HextechGunblade', 'TFT_Item_Quicksilver', 'TFT_Item_TitansResolve']","['TFT7_DragonGreen', 1, 'TFT_Item_RedBuff', 'noItems', 'noItems']",,,,
20,TFT7_Augment_AFK,TFT7_Augment_BestFriends1,TFT6_Augment_WindfallPlusPlus,2,"['TFT7_Vladimir', 3, 'TFT_Item_ThiefsGloves', 'TFT_Item_Chalice', 'TFT_Item_GargoyleStoneplate']","['TFT7_Skarner', 3, 'TFT_Item_GargoyleStoneplate', 'TFT_Item_PowerGauntlet', 'TFT_Item_SpearOfShojin']","['TFT7_Nidalee', 3, 'TFT_Item_MadredsBloodrazor', 'TFT_Item_TitanicHydra', 'TFT_Item_GuardianAngel']","['TFT7_Nami', 3, 'TFT_Item_ThiefsGloves', 'TFT_Item_RabadonsDeathcap', 'TFT_Item_HextechGunblade']","['TFT7_Varus', 3, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_MadredsBloodrazor', 'TFT_Item_GuinsoosRageblade']","['TFT7_Illaoi', 3, 'TFT_Item_BrambleVest', 'TFT_Item_PowerGauntlet', 'TFT_Item_FrozenHeart']","['TFT7_AurelionSol', 2, 'TFT7_Item_MageEmblemItem', 'TFT_Item_ArchangelsStaff', 'TFT_Item_SeraphsEmbrace']",,,,
21,TFT6_Augment_JeweledLotus,TFT6_Augment_GrandGambler,TFT7_Augment_MageEmblem,5,"['TFT7_Heimerdinger', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ornn', 2, 'TFT_Item_GargoyleStoneplate', 'TFT7_Item_MageEmblemItem', 'TFT_Item_TitansResolve']","['TFT7_Zoe', 1, 'TFT_Item_ArchangelsStaff', 'TFT_Item_StatikkShiv', 'TFT_Item_RapidFireCannon']","['TFT7_Yasuo', 1, 'noItems', 'noItems', 'noItems']","['TFT7_AurelionSol', 1, 'TFT7_Item_MageEmblemItem', 'TFT_Item_ArchangelsStaff', 'TFT_Item_HextechGunblade']","['TFT7_TrainerDragon', 1, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,,
22,TFT6_Augment_Weakspot,TFT6_Augment_TomeOfTraits1,TFT7_Augment_TomeOfTraits2,6,"['TFT7_Sett', 2, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_Quicksilver', 'TFT_Item_Deathblade']","['TFT7_LeeSin', 2, 'TFT_Item_ArchangelsStaff', 'noItems', 'noItems']","['TFT7_Swain', 2, 'TFT7_Item_TempestEmblemItem', 'TFT7_Item_ShimmerscaleEmblemItem', 'noItems']","['TFT7_Volibear', 2, 'TFT7_Item_RagewingEmblemItem', 'noItems', 'noItems']","['TFT7_Zoe', 1, 'TFT_Item_ThiefsGloves', 'TFT_Item_WarmogsArmor', 'TFT_Item_TitanicHydra']","['TFT7_Yasuo', 1, 'TFT_Item_InfinityEdge', 'noItems', 'noItems']","['TFT7_Shyvana', 1, 'TFT7_Item_DragonmancerEmblemItem', 'TFT7_Item_ShimmerscaleGoldmancersStaff', 'noItems']",,,,
23,TFT7_Augment_ClutteredMind,TFT7_Augment_GuildTrait,TFT7_Augment_SwiftshotTrait,6,"['TFT7_Ezreal', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Sejuani', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lillia', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Twitch', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ryze', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Talon', 2, 'TFT_Item_UnstableConcoction', 'TFT_Item_Bloodthirster', 'TFT_Item_InfinityEdge']","['TFT7_Xayah', 2, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_InfinityEdge', 'TFT_Item_GuinsoosRageblade']","['TFT7_Zoe', 1, 'TFT_Item_PowerGauntlet', 'noItems', 'noItems']",,,
24,TFT6_Augment_ItemGrabBag1,TFT6_Augment_LudensEcho1,TFT7_Augment_MageEmblem,8,"['TFT7_Vladimir', 3, 'TFT_Item_JeweledGauntlet', 'noItems', 'noItems']","['TFT7_Heimerdinger', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Nami', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Ryze', 2, 'TFT_Item_ArchangelsStaff', 'TFT_Item_ArchangelsStaff', 'TFT_Item_SpearOfShojin']","['TFT7_Varus', 2, 'TFT_Item_GuardianAngel', 'TFT7_Item_MageEmblemItem', 'TFT_Item_GuinsoosRageblade']","['TFT7_Illaoi', 2, 'TFT7_Item_MageEmblemItem', 'TFT_Item_Quicksilver', 'TFT_Item_ChainVest']","['TFT7_TrainerDragon', 1, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,,
25,TFT6_Augment_GrandGambler,TFT6_Augment_PortableForge,TFT6_Augment_Ascension,7,"['TFT7_Vladimir', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Heimerdinger', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nami', 3, 'TFT_Item_SpearOfShojin', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 2, 'TFT_Item_BrambleVest', 'TFT_Item_DragonsClaw', 'TFT4_Item_OrnnZhonyasParadox']","['TFT7_Illaoi', 1, 'TFT_Item_Morellonomicon', 'TFT_Item_GuardianAngel', 'noItems']","['TFT7_AoShin', 1, 'TFT_Item_ArchangelsStaff', 'TFT7_Item_MageEmblemItem', 'noItems']","['TFT7_TrainerDragon', 1, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,,
26,TFT7_Augment_UrfsGrabBag1,TFT6_Augment_CelestialBlessing1,TFT6_Augment_PortableForge,8,"['TFT7_Thresh', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lillia', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Braum', 2, 'TFT_Item_LocketOfTheIronSolari', 'TFT_Item_Redemption', 'noItems']","['TFT7_Elise', 2, 'TFT7_Item_AssassinEmblemItem', 'TFT4_Item_OrnnTheCollector', 'TFT7_Item_MageEmblemItem']","['TFT7_Sylas', 2, 'TFT_Item_GiantsBelt', 'noItems', 'noItems']","['TFT7_DragonPurple', 1, 'TFT_Item_TitansResolve', 'TFT_Item_Bloodthirster', 'TFT_Item_HextechGunblade']",,,,,
27,TFT6_Augment_BlueBattery2,TFT7_Augment_DragonHorde,TFT7_Augment_GuardianEmblem,4,"['TFT7_Leona', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Yone', 2, 'TFT_Item_Bloodthirster', 'noItems', 'noItems']","['TFT7_DragonGreen', 2, 'TFT_Item_ThiefsGloves', 'TFT_Item_RunaansHurricane', 'TFT_Item_TitanicHydra']","['TFT7_DragonBlue', 1, 'TFT_Item_RabadonsDeathcap', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_JeweledGauntlet']","['TFT7_Yasuo', 1, 'TFT_Item_SpearOfShojin', 'TFT_Item_PowerGauntlet', 'TFT7_Item_GuardianEmblemItem']","['TFT7_AoShin', 1, 'noItems', 'noItems', 'noItems']",,,,,
28,TFT7_Augment_WarriorTiamat,TFT6_Augment_TradeSectorPlus,TFT7_Augment_AxiomArc2,7,"['TFT7_Sejuani', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Yone', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lillia', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nunu', 2, 'TFT_Item_Redemption', 'noItems', 'noItems']","['TFT7_Hecarim', 2, 'noItems', 'noItems', 'noItems']","['TFT7_DragonBlue', 1, 'TFT_Item_InfinityEdge', 'TFT_Item_MadredsBloodrazor', 'TFT_Item_JeweledGauntlet']",,,,,
29,TFT6_Augment_BlueBattery2,TFT6_Augment_LudensEcho1,TFT6_Augment_Ascension,7,"['TFT7_Sejuani', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nami', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lillia', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Twitch', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ryze', 2, 'TFT_Item_SpearOfShojin', 'noItems', 'noItems']","['TFT7_Hecarim', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Talon', 1, 'TFT_Item_FrozenHeart', 'TFT_Item_Deathblade', 'noItems']","['TFT7_Xayah', 2, 'TFT_Item_MadredsBloodrazor', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_HextechGunblade']",,,
30,TFT6_Augment_Weakspot,TFT6_Augment_HighEndShopping,TFT7_Augment_SwiftshotEmblem2,6,"['TFT7_Ashe', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Shen', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Swain', 2, 'TFT7_Item_SwiftshotEmblemItem', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_Bloodthirster']","['TFT7_Sylas', 1, 'TFT_Item_TitansResolve', 'TFT_Item_IonicSpark', 'noItems']","['TFT7_Varus', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Illaoi', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Xayah', 2, 'TFT_Item_MadredsBloodrazor', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_HextechGunblade']","['TFT7_Ornn', 1, 'noItems', 'noItems', 'noItems']",,,
31,TFT7_Augment_AxiomArc2,TFT6_Augment_Meditation3,TFT6_Augment_JeweledLotus,8,"['TFT7_Gnar', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ashe', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lillia', 2, 'TFT_Item_Bloodthirster', 'noItems', 'noItems']","['TFT7_Swain', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Hecarim', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Neeko', 1, 'TFT_Item_ArchangelsStaff', 'TFT_Item_WarmogsArmor', 'noItems']","['TFT7_Xayah', 1, 'noItems', 'noItems', 'noItems']",,,,
