,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
10,TFT7_Augment_UrfsGrabBag1,TFT6_Augment_CelestialBlessing1,TFT6_Augment_ComponentGrabBag,4,"['TFT7_Vladimir', 3, 'TFT_Item_Shroud', 'TFT_Item_ChainVest', 'noItems']","['TFT7_Skarner', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Nidalee', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Nami', 3, 'TFT7_Item_SwiftshotEmblemItem', 'noItems', 'noItems']","['TFT7_Ryze', 3, 'TFT_Item_SpearOfShojin', 'TFT_Item_JeweledGauntlet', 'TFT_Item_HextechGunblade']","['TFT7_Varus', 3, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_HextechGunblade', 'TFT_Item_BFSword']","['TFT7_Illaoi', 3, 'TFT_Item_BrambleVest', 'TFT_Item_GargoyleStoneplate', 'TFT_Item_WarmogsArmor']","['TFT7_Ornn', 1, 'TFT_Item_TitansResolve', 'noItems', 'noItems']",,,
11,TFT6_Augment_TriForce1,TFT6_Augment_SunfireBoard,TFT7_Augment_DragonHorde,3,"['TFT7_Vladimir', 3, 'TFT_Item_TitansResolve', 'TFT_Item_HextechGunblade', 'noItems']","['TFT7_Skarner', 3, 'TFT_Item_NegatronCloak', 'noItems', 'noItems']","['TFT7_Nidalee', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Nami', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 2, 'TFT_Item_ThiefsGloves', 'TFT_Item_Zephyr', 'TFT_Item_GuardianAngel']","['TFT7_Varus', 3, 'TFT_Item_StatikkShiv', 'TFT_Item_Quicksilver', 'noItems']","['TFT7_Illaoi', 3, 'TFT_Item_Morellonomicon', 'TFT7_Item_MageEmblemItem', 'TFT_Item_TitansResolve']","['TFT7_Zoe', 2, 'TFT_Item_UnstableConcoction', 'TFT_Item_PowerGauntlet', 'TFT_Item_Bloodthirster']",,,
12,TFT7_Augment_EvokerEmblem,TFT6_Augment_RichGetRicherPlus,TFT7_Augment_CannoneerEmblem,8,"['TFT7_Heimerdinger', 2, 'TFT7_Item_CannoneerEmblemItem', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 2, 'TFT7_Item_EvokerEmblemItem', 'TFT_Item_DragonsClaw', 'TFT_Item_GiantsBelt']","['TFT7_Corki', 2, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_InfinityEdge', 'TFT_Item_MadredsBloodrazor']","['TFT7_DragonPurple', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Sona', 2, 'TFT_Item_TearOfTheGoddess', 'noItems', 'noItems']","['TFT7_TrainerDragon', 3, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,,,
13,TFT7_Augment_MageTrait,TFT6_Augment_Meditation2,TFT7_Augment_MageEmblem2,4,"['TFT7_Vladimir', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Heimerdinger', 2, 'TFT_Item_Chalice', 'TFT_Item_Chalice', 'noItems']","['TFT7_Nami', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Lillia', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Ryze', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ryze', 2, 'TFT_Item_SpearOfShojin', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_SpearOfShojin']","['TFT7_Sylas', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Illaoi', 2, 'TFT7_Item_MageEmblemItem', 'TFT_Item_TitansResolve', 'TFT_Item_GargoyleStoneplate']",,,
14,TFT7_Augment_MageTrait,TFT7_Augment_PandorasBench,TFT6_Augment_HighEndShopping,1,"['TFT7_Vladimir', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Heimerdinger', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nami', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 1, 'TFT_Item_WarmogsArmor', 'TFT_Item_GargoyleStoneplate', 'TFT_Item_GargoyleStoneplate']","['TFT7_Illaoi', 2, 'TFT_Item_IonicSpark', 'TFT7_Item_GuardianEmblemItem', 'noItems']","['TFT7_Zoe', 3, 'TFT_Item_ArchangelsStaff', 'TFT_Item_JeweledGauntlet', 'TFT_Item_SpearOfShojin']","['TFT7_AurelionSol', 1, 'TFT_Item_SpearOfShojin', 'TFT_Item_ArchangelsStaff', 'TFT7_Item_MageEmblemItem']","['TFT7_TrainerDragon', 3, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,
15,TFT7_Augment_ScalescornEmblem,TFT6_Augment_CelestialBlessing1,TFT7_Augment_BestFriends2,7,"['TFT7_Shen', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Braum', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Elise', 2, 'TFT_Item_UnstableConcoction', 'TFT7_Item_ScalescornEmblemItem', 'TFT_Item_ArchangelsStaff']","['TFT7_Olaf', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Hecarim', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Shyvana', 1, 'TFT_Item_IonicSpark', 'TFT_Item_FrozenHeart', 'noItems']",,,,,
16,TFT6_Augment_PandorasItems,TFT6_Augment_JeweledLotus,TFT6_Augment_ThrillOfTheHunt2,8,"['TFT7_Vladimir', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Skarner', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nidalee', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nami', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ryze', 1, 'TFT_Item_HextechGunblade', 'TFT_Item_SpearOfShojin', 'noItems']","['TFT7_Varus', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Illaoi', 1, 'TFT_Item_NegatronCloak', 'TFT_Item_Morellonomicon', 'noItems']",,,,
17,TFT6_Augment_ThrillOfTheHunt2,TFT7_Augment_JadeTrait,TFT7_Augment_JadePenitence,2,"['TFT7_Gnar', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Swain', 1, 'TFT7_Item_JadeEmblemItem', 'noItems', 'noItems']","['TFT7_Anivia', 3, 'TFT_Item_ArchangelsStaff', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_HextechGunblade']","['TFT7_Neeko', 2, 'TFT_Item_GiantsBelt', 'noItems', 'noItems']","['TFT7_DragonGreen', 2, 'TFT_Item_TitansResolve', 'TFT_Item_Deathblade', 'TFT_Item_InfinityEdge']","['TFT7_Yasuo', 2, 'TFT_Item_ThiefsGloves', 'TFT_Item_Zephyr', 'TFT_Item_GuardianAngel']","['TFT7_Soraka', 1, 'TFT_Item_ArchangelsStaff', 'TFT_Item_Chalice', 'TFT_Item_RunaansHurricane']",,,,
18,TFT6_Augment_ThrillOfTheHunt2,TFT7_Augment_DragonAlliance,TFT6_Augment_BlueBattery2,3,"['TFT7_DragonPurple', 2, 'TFT_Item_RedBuff', 'TFT_Item_GargoyleStoneplate', 'TFT_Item_BrambleVest']","['TFT7_DragonGreen', 2, 'TFT_Item_GargoyleStoneplate', 'TFT_Item_IonicSpark', 'TFT_Item_TitansResolve']","['TFT7_Shyvana', 1, 'TFT_Item_ThiefsGloves', 'TFT_Item_Redemption', 'TFT_Item_LastWhisper']","['TFT7_AurelionSol', 1, 'TFT_Item_MadredsBloodrazor', 'TFT_Item_ArchangelsStaff', 'noItems']",,,,,,,
19,TFT7_Augment_MageEmblem,TFT6_Augment_TomeOfTraits1,TFT6_Augment_RadiantRelics,6,"['TFT7_Vladimir', 2, 'TFT7_Item_MysticEmblemItem', 'noItems', 'noItems']","['TFT7_Aatrox', 2, 'TFT7_Item_MageEmblemItem', 'TFT_Item_RedBuff', 'noItems']","['TFT7_Heimerdinger', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nami', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ryze', 2, 'TFT_Item_TearOfTheGoddess', 'TFT5_Item_SpearOfShojinRadiant', 'TFT_Item_MadredsBloodrazor']","['TFT7_Sylas', 2, 'TFT_Item_TitansResolve', 'TFT_Item_WarmogsArmor', 'noItems']","['TFT7_Illaoi', 2, 'noItems', 'noItems', 'noItems']","['TFT7_TrainerDragon', 1, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,
20,TFT7_Augment_UrfsGrabBag2,TFT7_Augment_ShimmerscaleSpending,TFT7_Augment_UrfsGrabBag1,2,"['TFT7_Sett', 2, 'TFT7_Item_ShimmerscaleEmblemItem', 'noItems', 'noItems']","['TFT7_Kayn', 2, 'TFT_Item_ThiefsGloves', 'TFT_Item_GuardianAngel', 'TFT_Item_TitansResolve']","['TFT7_Jinx', 2, 'TFT_Item_LastWhisper', 'TFT_Item_MadredsBloodrazor', 'TFT7_Item_ShimmerscaleEmblemItem']","['TFT7_Volibear', 3, 'TFT_Item_TitansResolve', 'TFT7_Item_GuardianEmblemItem', 'TFT_Item_Quicksilver']","['TFT7_Corki', 2, 'TFT_Item_HextechGunblade', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_ArchangelsStaff']","['TFT7_DragonGold', 2, 'TFT7_Item_ShimmerscaleHeartOfGold', 'TFT_Item_BrambleVest', 'TFT_Item_Redemption']","['TFT7_Zoe', 2, 'TFT7_Item_ShimmerscaleGamblersBlade', 'TFT7_Item_ShimmerscaleCrownOfChampions', 'TFT7_Item_ShimmerscaleGoldmancersStaff']","['TFT7_Yasuo', 2, 'TFT7_Item_ShimmerscaleDravensAxe', 'TFT7_Item_ShimmerscaleEmblemItem', 'noItems']",,,
21,TFT7_Augment_TempestEmblem,TFT7_Augment_TempestEmblem2,TFT7_Augment_PandorasBench,1,"['TFT7_Thresh', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Qiyana', 2, 'noItems', 'noItems', 'noItems']","['TFT7_LeeSin', 3, 'TFT_Item_RedBuff', 'TFT_Item_HextechGunblade', 'noItems']","['TFT7_Ornn', 3, 'TFT_Item_BrambleVest', 'TFT_Item_RedBuff', 'TFT_Item_DragonsClaw']","['TFT7_AoShin', 2, 'TFT_Item_ArchangelsStaff', 'TFT_Item_HextechGunblade', 'TFT_Item_StatikkShiv']","['TFT7_Pyke', 1, 'TFT7_Item_TempestEmblemItem', 'TFT_Item_InfinityEdge', 'TFT_Item_GuardianAngel']","['TFT7_Soraka', 2, 'TFT7_Item_TempestEmblemItem', 'TFT_Item_ArchangelsStaff', 'TFT_Item_GuinsoosRageblade']",,,,
22,TFT6_Augment_TomeOfTraits1,TFT7_Augment_AxiomArc2,TFT6_Augment_CyberneticUplink2,8,"['TFT7_Gnar', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ashe', 2, 'TFT_Item_InfinityEdge', 'noItems', 'noItems']","['TFT7_Shen', 2, 'TFT7_Item_JadeEmblemItem', 'noItems', 'noItems']","['TFT7_Swain', 2, 'TFT_Item_Quicksilver', 'TFT_Item_ArchangelsStaff', 'noItems']","['TFT7_Swain', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Xayah', 2, 'TFT_Item_GuinsoosRageblade', 'noItems', 'noItems']","['TFT7_DragonPurple', 1, 'TFT_Item_TitansResolve', 'noItems', 'noItems']",,,,
23,TFT6_Augment_GrandGambler,TFT7_Augment_JadeTrait,TFT6_Augment_ThrillOfTheHunt2,8,"['TFT7_Taric', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Gnar', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ashe', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Anivia', 2, 'TFT_Item_Bloodthirster', 'TFT_Item_SpearOfShojin', 'TFT_Item_JeweledGauntlet']","['TFT7_DragonGreen', 1, 'TFT_Item_GuardianAngel', 'TFT_Item_TitansResolve', 'noItems']",,,,,
24,TFT7_Augment_LivingForge,TFT6_Augment_CelestialBlessing2,TFT6_Augment_Distancing3,5,"['TFT7_Vladimir', 3, 'TFT_Item_ThiefsGloves', 'TFT_Item_SpearOfShojin', 'TFT_Item_GuardianAngel']","['TFT7_Skarner', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Nidalee', 3, 'TFT4_Item_OrnnTheCollector', 'noItems', 'noItems']","['TFT7_Nami', 3, 'TFT_Item_StatikkShiv', 'TFT_Item_HextechGunblade', 'noItems']","['TFT7_Sylas', 2, 'TFT_Item_WarmogsArmor', 'TFT_Item_GargoyleStoneplate', 'TFT_Item_IonicSpark']","['TFT7_Varus', 3, 'TFT_Item_ThiefsGloves', 'TFT_Item_RecurveBow', 'TFT_Item_TitansResolve']","['TFT7_Illaoi', 3, 'TFT_Item_FrozenHeart', 'TFT4_Item_OrnnInfinityForce', 'TFT4_Item_OrnnAnimaVisage']",,,,
25,TFT7_Augment_WarriorTrait,TFT6_Augment_ItemGrabBag1,TFT6_Augment_ThrillOfTheHunt2,7,"['TFT7_Sett', 3, 'TFT_Item_Deathblade', 'TFT_Item_Quicksilver', 'TFT_Item_GuinsoosRageblade']","['TFT7_Kayn', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Swain', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Volibear', 2, 'TFT7_Item_ShimmerscaleMogulsMail', 'TFT7_Item_CavalierEmblemItem', 'noItems']","['TFT7_Xayah', 1, 'TFT7_Item_ShimmerscaleGoldmancersStaff', 'TFT_Item_GuinsoosRageblade', 'noItems']","['TFT7_DragonGold', 1, 'TFT_Item_FrozenHeart', 'TFT_Item_WarmogsArmor', 'TFT_Item_GargoyleStoneplate']",,,,,
26,TFT6_Augment_JeweledLotus,TFT6_Augment_SecondWind1,TFT6_Augment_CelestialBlessing2,8,"['TFT7_Vladimir', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Skarner', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Nidalee', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Nami', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Varus', 2, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_RunaansHurricane', 'noItems']","['TFT7_Illaoi', 2, 'TFT_Item_WarmogsArmor', 'TFT_Item_Redemption', 'noItems']",,,,,
27,TFT7_Augment_CursedCrown,TFT6_Augment_Electrocharge1,TFT6_Augment_TomeOfTraits1,6,"['TFT7_Sett', 2, 'TFT_Item_RedBuff', 'TFT7_Item_ShimmerscaleDeterminedInvestor', 'noItems']","['TFT7_Aatrox', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Kayn', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Volibear', 2, 'TFT7_Item_ShimmerscaleGoldmancersStaff', 'TFT_Item_GuinsoosRageblade', 'noItems']","['TFT7_Sylas', 2, 'TFT_Item_FrozenHeart', 'TFT7_Item_ShimmerscaleEmblemItem', 'noItems']","['TFT7_Xayah', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Xayah', 2, 'TFT7_Item_ShimmerscaleGamblersBlade', 'TFT_Item_InfinityEdge', 'TFT_Item_MadredsBloodrazor']","['TFT7_DragonGold', 1, 'TFT7_Item_ShimmerscaleMogulsMail', 'noItems', 'noItems']","['TFT7_Zoe', 1, 'noItems', 'noItems', 'noItems']",,
28,TFT6_Augment_LudensEcho2,TFT6_Augment_ThrillOfTheHunt1,TFT7_Augment_ThinkFast,8,"['TFT7_Taric', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Gnar', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ashe', 3, 'TFT_Item_MadredsBloodrazor', 'TFT_Item_InfinityEdge', 'noItems']","['TFT7_Anivia', 2, 'noItems', 'noItems', 'noItems']","['TFT7_DragonGold', 1, 'TFT7_Item_ShimmerscaleDeterminedInvestor', 'noItems', 'noItems']","['TFT7_Yasuo', 1, 'TFT_Item_GuinsoosRageblade', 'noItems', 'noItems']",,,,,
29,TFT7_Augment_EvokerTrait,TFT6_Augment_ThrillOfTheHunt1,TFT6_Augment_MaxLevel10,4,"['TFT7_Vladimir', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Skarner', 3, 'TFT_Item_ThiefsGloves', 'TFT_Item_InfinityEdge', 'TFT_Item_RapidFireCannon']","['TFT7_Nidalee', 3, 'TFT_Item_GuardianAngel', 'noItems', 'noItems']","['TFT7_Nami', 3, 'TFT_Item_GuardianAngel', 'TFT_Item_HextechGunblade', 'TFT_Item_UnstableConcoction']","['TFT7_Tristana', 2, 'TFT_Item_LastWhisper', 'TFT_Item_JeweledGauntlet', 'TFT_Item_RunaansHurricane']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Varus', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Illaoi', 3, 'TFT_Item_PowerGauntlet', 'noItems', 'noItems']","['TFT7_Zoe', 2, 'noItems', 'noItems', 'noItems']","['TFT7_TrainerDragon', 4, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",
30,TFT6_Augment_SecondWind1,TFT7_Augment_SwiftshotPressTheAttack,TFT6_Augment_PortableForge,5,"['TFT7_Sett', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ezreal', 3, 'TFT_Item_ZekesHerald', 'TFT_Item_Chalice', 'noItems']","['TFT7_Ashe', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Shen', 2, 'TFT_Item_GargoyleStoneplate', 'TFT_Item_GiantsBelt', 'noItems']","['TFT7_Twitch', 2, 'TFT_Item_ThiefsGloves', 'TFT_Item_Redemption', 'TFT_Item_LastWhisper']","['TFT7_Xayah', 2, 'TFT4_Item_OrnnObsidianCleaver', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_Bloodthirster']","['TFT7_Yasuo', 1, 'TFT_Item_ThiefsGloves', 'TFT_Item_Quicksilver', 'TFT_Item_Deathblade']",,,,
31,TFT6_Augment_ThrillOfTheHunt1,TFT7_Augment_LastStand,TFT6_Augment_ComponentGrabBag,1,"['TFT7_Sett', 2, 'TFT_Item_TitanicHydra', 'TFT_Item_TitanicHydra', 'TFT_Item_TitanicHydra']","['TFT7_Gnar', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ashe', 2, 'TFT_Item_Chalice', 'noItems', 'noItems']","['TFT7_Shen', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Swain', 3, 'TFT_Item_ArchangelsStaff', 'TFT_Item_Quicksilver', 'TFT_Item_GuinsoosRageblade']","['TFT7_Neeko', 2, 'TFT_Item_LocketOfTheIronSolari', 'TFT_Item_IonicSpark', 'noItems']","['TFT7_Shyvana', 2, 'TFT_Item_Morellonomicon', 'TFT_Item_InfinityEdge', 'TFT_Item_Bloodthirster']",,,,
32,TFT7_Augment_Preparation2,TFT6_Augment_SecondWind2,TFT7_Augment_DragonAlliance,2,"['TFT7_Vladimir', 3, 'TFT_Item_RedBuff', 'noItems', 'noItems']","['TFT7_Skarner', 3, 'TFT_Item_TitanicHydra', 'TFT_Item_RedBuff', 'noItems']","['TFT7_Nidalee', 3, 'TFT_Item_UnstableConcoction', 'noItems', 'noItems']","['TFT7_Nami', 3, 'TFT_Item_LocketOfTheIronSolari', 'TFT_Item_StatikkShiv', 'noItems']","['TFT7_Varus', 3, 'TFT_Item_Bloodthirster', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_MadredsBloodrazor']","['TFT7_Illaoi', 3, 'TFT_Item_RedBuff', 'noItems', 'noItems']","['TFT7_AurelionSol', 1, 'TFT_Item_UnstableConcoction', 'TFT_Item_ArchangelsStaff', 'TFT_Item_TearOfTheGoddess']",,,,
