,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
10,TFT7_Augment_SacrificialPact,TFT6_Augment_GrandGambler,TFT6_Augment_VerdantVeil,2,"['TFT7_Sejuani', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Yone', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nunu', 3, 'TFT_Item_IonicSpark', 'TFT_Item_WarmogsArmor', 'noItems']","['TFT7_Hecarim', 2, 'noItems', 'noItems', 'noItems']","['TFT7_DragonBlue', 2, 'TFT_Item_ArchangelsStaff', 'TFT_Item_MadredsBloodrazor', 'TFT_Item_HextechGunblade']","['TFT7_Yasuo', 1, 'TFT_Item_SeraphsEmbrace', 'TFT_Item_LastWhisper', 'TFT_Item_MadredsBloodrazor']","['TFT7_Bard', 1, 'TFT_Item_PowerGauntlet', 'noItems', 'noItems']",,,,
11,TFT7_Augment_ClutteredMind,TFT7_Augment_UrfsGrabBag1,TFT7_Augment_GuildEmblem,1,"['TFT7_Sejuani', 2, 'TFT_Item_LocketOfTheIronSolari', 'noItems', 'noItems']","['TFT7_Yone', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Twitch', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nunu', 2, 'TFT7_Item_GuildEmblemItem', 'TFT_Item_RedBuff', 'TFT_Item_LocketOfTheIronSolari']","['TFT7_Ryze', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Talon', 1, 'noItems', 'noItems', 'noItems']","['TFT7_DragonBlue', 2, 'TFT_Item_ArchangelsStaff', 'TFT_Item_SpearOfShojin', 'TFT_Item_UnstableConcoction']","['TFT7_Yasuo', 2, 'TFT7_Item_CavalierEmblemItem', 'TFT_Item_GuardianAngel', 'noItems']","['TFT7_Bard', 2, 'TFT_Item_ZekesHerald', 'noItems', 'noItems']",,
12,TFT7_Augment_MysticTrait,TFT6_Augment_ThrillOfTheHunt2,TFT7_Augment_RevelPartyFavors,1,"['TFT7_Thresh', 1, 'TFT_Item_Redemption', 'noItems', 'noItems']","['TFT7_Tristana', 2, 'TFT_Item_RunaansHurricane', 'TFT_Item_PowerGauntlet', 'noItems']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Corki', 2, 'TFT_Item_InfinityEdge', 'TFT_Item_RunaansHurricane', 'TFT_Item_GuinsoosRageblade']","['TFT7_Sona', 2, 'noItems', 'noItems', 'noItems']","['TFT7_DragonGold', 3, 'TFT_Item_GargoyleStoneplate', 'TFT_Item_BrambleVest', 'TFT_Item_RedBuff']","['TFT7_Zoe', 2, 'TFT_Item_ZekesHerald', 'TFT7_Item_ShimmerscaleHeartOfGold', 'TFT_Item_LocketOfTheIronSolari']","['TFT7_Yasuo', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Bard', 2, 'noItems', 'noItems', 'noItems']","['TFT7_TrainerDragon', 4, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",
13,TFT6_Augment_CelestialBlessing1,TFT6_Augment_RichGetRicherPlus,TFT7_Augment_CannoneerRicochet,6,"['TFT7_Heimerdinger', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Jinx', 2, 'TFT_Item_ChainVest', 'noItems', 'noItems']","['TFT7_Tristana', 2, 'TFT_Item_ThiefsGloves', 'TFT_Item_StatikkShiv', 'TFT_Item_SpearOfShojin']","['TFT7_Lulu', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Corki', 2, 'TFT_Item_MadredsBloodrazor', 'noItems', 'noItems']","['TFT7_Sona', 2, 'TFT_Item_SeraphsEmbrace', 'TFT_Item_RabadonsDeathcap', 'noItems']","['TFT7_DragonGold', 2, 'TFT_Item_BrambleVest', 'TFT_Item_DragonsClaw', 'TFT7_Item_ShimmerscaleDeterminedInvestor']","['TFT7_TrainerDragon', 3, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,,
14,TFT7_Augment_UrfsGrabBag1,TFT6_Augment_CyberneticUplink1,TFT7_Augment_AxiomArc2,6,"['TFT7_Nami', 1, 'TFT_Item_PowerGauntlet', 'TFT_Item_ArchangelsStaff', 'noItems']","['TFT7_Ashe', 1, 'noItems', 'noItems', 'noItems']","['TFT7_LeeSin', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ryze', 2, 'TFT_Item_SpearOfShojin', 'TFT_Item_ArchangelsStaff', 'TFT7_Item_DragonmancerEmblemItem']","['TFT7_Sylas', 2, 'TFT_Item_IonicSpark', 'noItems', 'noItems']","['TFT7_Ornn', 1, 'TFT_Item_RedBuff', 'TFT_Item_Redemption', 'noItems']",,,,
15,TFT6_Augment_RichGetRicher,TFT6_Augment_LudensEcho2,TFT6_Augment_CyberneticImplants2,4,"['TFT7_Taric', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Gnar', 2, 'TFT_Item_ChainVest', 'noItems', 'noItems']","['TFT7_Ashe', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Anivia', 2, 'TFT_Item_Morellonomicon', 'TFT_Item_JeweledGauntlet', 'TFT_Item_RabadonsDeathcap']","['TFT7_Neeko', 2, 'TFT_Item_Redemption', 'TFT_Item_Morellonomicon', 'TFT_Item_DragonsClaw']","['TFT7_DragonGreen', 2, 'TFT_Item_TitansResolve', 'TFT_Item_Quicksilver', 'noItems']","['TFT7_Soraka', 2, 'TFT_Item_StatikkShiv', 'noItems', 'noItems']",,,,
16,TFT6_Augment_RichGetRicher,TFT7_Augment_PandorasBench,TFT6_Augment_RadiantRelics,5,"['TFT7_Thresh', 2, 'TFT_Item_ThiefsGloves', 'TFT_Item_SpearOfShojin', 'TFT_Item_GuardianAngel']","['TFT7_Elise', 3, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_Bloodthirster', 'TFT_Item_Deathblade']","['TFT7_Sylas', 2, 'TFT5_Item_ThiefsGlovesRadiant', 'TFT5_Item_ZzRotPortalRadiant', 'TFT5_Item_LastWhisperRadiant']","['TFT7_Neeko', 2, 'TFT_Item_ThiefsGloves', 'TFT_Item_Bloodthirster', 'TFT_Item_DragonsClaw']","['TFT7_DragonPurple', 2, 'TFT_Item_TitansResolve', 'TFT_Item_FrozenHeart', 'noItems']","['TFT7_Soraka', 1, 'TFT_Item_ThiefsGloves', 'TFT_Item_WarmogsArmor', 'TFT_Item_InfinityEdge']",,,,,
17,TFT7_Augment_CannoneerTrait,TFT6_Augment_CelestialBlessing1,TFT6_Augment_Meditation2,1,"['TFT7_Heimerdinger', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Nami', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Tristana', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'TFT_Item_Chalice', 'noItems', 'noItems']","['TFT7_Sylas', 2, 'TFT_Item_GargoyleStoneplate', 'TFT_Item_TitanicHydra', 'TFT_Item_Bloodthirster']","['TFT7_Ornn', 2, 'TFT_Item_GargoyleStoneplate', 'TFT_Item_BrambleVest', 'TFT_Item_IonicSpark']","['TFT7_Zoe', 1, 'TFT_Item_GuardianAngel', 'noItems', 'noItems']","['TFT7_AoShin', 1, 'TFT_Item_SpearOfShojin', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_JeweledGauntlet']","['TFT7_TrainerDragon', 4, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,
18,TFT7_Augment_ShapeshifterTrait,TFT6_Augment_ComponentGrabBag,TFT6_Augment_SunfireBoard,5,"['TFT7_Karma', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Gnar', 3, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_Bloodthirster', 'TFT_Item_Quicksilver']","['TFT7_Ashe', 3, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_MadredsBloodrazor', 'TFT_Item_Deathblade']","['TFT7_Elise', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Swain', 2, 'TFT_Item_Zephyr', 'noItems', 'noItems']","['TFT7_DragonGreen', 2, 'TFT_Item_IonicSpark', 'TFT_Item_BrambleVest', 'TFT_Item_GiantsBelt']",,,,,
19,TFT6_Augment_Weakspot,TFT6_Augment_Recombobulator,TFT6_Augment_SecondWind2,1,"['TFT7_Sejuani', 2, 'TFT_Item_GargoyleStoneplate', 'noItems', 'noItems']","['TFT7_Twitch', 2, 'TFT_Item_ZekesHerald', 'TFT_Item_LocketOfTheIronSolari', 'TFT_Item_RunaansHurricane']","['TFT7_Nunu', 3, 'TFT_Item_IonicSpark', 'TFT_Item_RedBuff', 'TFT_Item_WarmogsArmor']","['TFT7_Ryze', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Talon', 2, 'noItems', 'noItems', 'noItems']","['TFT7_DragonBlue', 2, 'TFT_Item_InfinityEdge', 'TFT_Item_JeweledGauntlet', 'TFT_Item_RabadonsDeathcap']","['TFT7_Bard', 1, 'TFT_Item_RecurveBow', 'noItems', 'noItems']",,,,
20,TFT7_Augment_BestFriends1,TFT6_Augment_TinyTitans,TFT6_Augment_ForceOfNature,2,"['TFT7_Senna', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Heimerdinger', 2, 'TFT_Item_Chalice', 'noItems', 'noItems']","['TFT7_Jinx', 2, 'TFT_Item_ThiefsGloves', 'TFT_Item_LocketOfTheIronSolari', 'TFT_Item_LocketOfTheIronSolari']","['TFT7_Tristana', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Corki', 2, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_GuinsoosRageblade']","['TFT7_Ornn', 1, 'TFT_Item_WarmogsArmor', 'TFT_Item_DragonsClaw', 'TFT_Item_RedBuff']","['TFT7_Sona', 2, 'TFT_Item_ThiefsGloves', 'TFT_Item_StatikkShiv', 'TFT_Item_StatikkShiv']","['TFT7_AoShin', 2, 'TFT_Item_HextechGunblade', 'noItems', 'noItems']","['TFT7_TrainerDragon', 4, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",
21,TFT7_Augment_GuildEmblem,TFT6_Augment_TomeOfTraits1,TFT7_Augment_BestFriends2,8,"['TFT7_Qiyana', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lillia', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Shen', 2, 'TFT_Item_Redemption', 'TFT_Item_Redemption', 'TFT_Item_TitanicHydra']","['TFT7_Braum', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Olaf', 2, 'TFT7_Item_GuildEmblemItem', 'TFT_Item_Bloodthirster', 'TFT7_Item_AssassinEmblemItem']","['TFT7_Diana', 2, 'TFT7_Item_TempestEmblemItem', 'TFT_Item_InfinityEdge', 'TFT_Item_Bloodthirster']","['TFT7_Hecarim', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Talon', 1, 'noItems', 'noItems', 'noItems']",,,
22,TFT6_Augment_LudensEcho3,TFT7_Augment_CannoneerHotShot,TFT6_Augment_Ascension,4,"['TFT7_Heimerdinger', 2, 'TFT_Item_Shroud', 'noItems', 'noItems']","['TFT7_Jinx', 2, 'TFT_Item_ZekesHerald', 'TFT_Item_LastWhisper', 'TFT_Item_ZekesHerald']","['TFT7_Tristana', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Corki', 2, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_MadredsBloodrazor', 'TFT7_Item_ShimmerscaleDravensAxe']","['TFT7_Sona', 1, 'noItems', 'noItems', 'noItems']","['TFT7_DragonGold', 2, 'TFT_Item_WarmogsArmor', 'TFT_Item_GargoyleStoneplate', 'noItems']","['TFT7_TrainerDragon', 4, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,,
23,TFT7_Augment_BruiserTitanicStrength,TFT7_Augment_LategameSpecialist,TFT6_Augment_ComponentGrabBag,5,"['TFT7_Skarner', 2, 'noItems', 'noItems', 'noItems']","['TFT7_TahmKench', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Shen', 2, 'TFT_Item_RedBuff', 'TFT_Item_FrozenHeart', 'TFT_Item_Redemption']","['TFT7_Olaf', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 2, 'noItems', 'noItems', 'noItems']","['TFT7_DragonPurple', 1, 'TFT_Item_Bloodthirster', 'TFT_Item_TitansResolve', 'TFT_Item_Quicksilver']","['TFT7_Ornn', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Pyke', 1, 'TFT_Item_FrozenHeart', 'TFT_Item_IonicSpark', 'TFT_Item_Zephyr']",,,
24,TFT6_Augment_Electrocharge2,TFT6_Augment_SalvageBin,TFT7_Augment_AstralIntercosmicGifts,4,"['TFT7_Vladimir', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Skarner', 3, 'TFT_Item_Redemption', 'noItems', 'noItems']","['TFT7_Nidalee', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Nami', 3, 'TFT_Item_UnstableConcoction', 'TFT_Item_ArchangelsStaff', 'TFT_Item_RabadonsDeathcap']","['TFT7_Varus', 3, 'TFT_Item_RunaansHurricane', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_StatikkShiv']","['TFT7_Illaoi', 3, 'TFT_Item_FrozenHeart', 'TFT_Item_GargoyleStoneplate', 'TFT_Item_RedBuff']","['TFT7_AurelionSol', 1, 'TFT_Item_TearOfTheGoddess', 'noItems', 'noItems']",,,,
25,TFT6_Augment_ThriftShop,TFT6_Augment_ItemGrabBag1,TFT7_Augment_JadeEternalProtection,4,"['TFT7_Karma', 3, 'TFT_Item_ArchangelsStaff', 'TFT_Item_ArchangelsStaff', 'TFT_Item_SpearOfShojin']","['TFT7_Ezreal', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Leona', 3, 'TFT_Item_RedBuff', 'TFT_Item_GiantsBelt', 'noItems']","['TFT7_Taric', 2, 'TFT7_Item_MysticEmblemItem', 'noItems', 'noItems']","['TFT7_Ashe', 2, 'noItems', 'noItems', 'noItems']","['TFT7_LeeSin', 2, 'noItems', 'noItems', 'noItems']","['TFT7_DragonGreen', 2, 'TFT_Item_MadredsBloodrazor', 'TFT_Item_Bloodthirster', 'TFT_Item_TitansResolve']","['TFT7_Bard', 1, 'TFT_Item_RabadonsDeathcap', 'TFT_Item_ArchangelsStaff', 'noItems']",,,
26,TFT6_Augment_BlueBattery2,TFT6_Augment_WindfallPlus,TFT6_Augment_TomeOfTraits1,6,"['TFT7_Heimerdinger', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nami', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'TFT_Item_StatikkShiv', 'noItems', 'noItems']","['TFT7_Sylas', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ornn', 1, 'TFT_Item_FrozenHeart', 'TFT_Item_ChainVest', 'noItems']","['TFT7_Zoe', 1, 'TFT_Item_ThiefsGloves', 'TFT_Item_WarmogsArmor', 'TFT_Item_InfinityEdge']","['TFT7_AoShin', 2, 'TFT_Item_ArchangelsStaff', 'TFT_Item_SpearOfShojin', 'TFT_Item_JeweledGauntlet']","['TFT7_TrainerDragon', 3, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,,
27,TFT7_Augment_BandOfThieves1,TFT6_Augment_JeweledLotus,TFT6_Augment_FuturePeepers,7,"['TFT7_Vladimir', 3, 'TFT_Item_GargoyleStoneplate', 'TFT_Item_ArchangelsStaff', 'TFT_Item_ArchangelsStaff']","['TFT7_Skarner', 3, 'TFT_Item_Zephyr', 'noItems', 'noItems']","['TFT7_Nidalee', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Nami', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Ryze', 2, 'TFT_Item_ThiefsGloves', 'TFT_Item_Morellonomicon', 'TFT_Item_IonicSpark']","['TFT7_Varus', 3, 'TFT_Item_Morellonomicon', 'TFT_Item_RabadonsDeathcap', 'TFT_Item_InfinityEdge']","['TFT7_Illaoi', 3, 'TFT_Item_ThiefsGloves', 'TFT_Item_SparringGloves', 'TFT_Item_Chalice']",,,,
28,TFT6_Augment_CelestialBlessing1,TFT6_Augment_Weakspot,TFT6_Augment_BlueBattery2,1,"['TFT7_Gnar', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ashe', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Swain', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Hecarim', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Neeko', 2, 'TFT_Item_Morellonomicon', 'TFT_Item_GargoyleStoneplate', 'noItems']","['TFT7_Xayah', 2, 'TFT_Item_Deathblade', 'TFT_Item_MadredsBloodrazor', 'TFT_Item_GuinsoosRageblade']","['TFT7_Yasuo', 2, 'TFT_Item_Bloodthirster', 'TFT_Item_TitansResolve', 'TFT_Item_MadredsBloodrazor']","['TFT7_Shyvana', 2, 'TFT_Item_ArchangelsStaff', 'TFT_Item_Quicksilver', 'TFT_Item_FrozenHeart']",,,
29,TFT6_Augment_LudensEcho3,TFT6_Augment_SecondWind1,TFT7_Augment_CavalierEmblem,1,"['TFT7_Sejuani', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Yone', 2, 'TFT_Item_ZekesHerald', 'TFT_Item_Chalice', 'noItems']","['TFT7_Lillia', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nunu', 3, 'TFT_Item_RedBuff', 'TFT_Item_IonicSpark', 'TFT_Item_BrambleVest']","['TFT7_Hecarim', 2, 'noItems', 'noItems', 'noItems']","['TFT7_DragonBlue', 2, 'TFT_Item_InfinityEdge', 'TFT_Item_MadredsBloodrazor', 'TFT_Item_JeweledGauntlet']","['TFT7_Yasuo', 1, 'TFT7_Item_CavalierEmblemItem', 'TFT_Item_SeraphsEmbrace', 'TFT_Item_LastWhisper']",,,,
30,TFT6_Augment_TinyTitans,TFT6_Augment_JeweledLotus,TFT6_Augment_Ascension,4,"['TFT7_Vladimir', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Skarner', 3, 'TFT_Item_RedBuff', 'TFT_Item_TitansResolve', 'TFT_Item_NegatronCloak']","['TFT7_Nidalee', 3, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_InfinityEdge', 'TFT_Item_Bloodthirster']","['TFT7_Nami', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Varus', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Illaoi', 3, 'TFT_Item_BrambleVest', 'TFT_Item_GargoyleStoneplate', 'TFT_Item_IonicSpark']","['TFT7_AurelionSol', 1, 'TFT_Item_SpearOfShojin', 'TFT_Item_Chalice', 'noItems']",,,,
31,TFT7_Augment_PandorasBench,TFT7_Augment_MirageEmblem,TFT6_Augment_JeweledLotus,7,"['TFT7_Leona', 3, 'TFT_Item_BrambleVest', 'TFT_Item_Redemption', 'TFT_Item_GargoyleStoneplate']","['TFT7_Taric', 2, 'TFT7_Item_MirageEmblemItem', 'noItems', 'noItems']","['TFT7_Yone', 3, 'TFT_Item_RecurveBow', 'noItems', 'noItems']","['TFT7_Nunu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_DragonBlue', 2, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_Bloodthirster', 'TFT_Item_RapidFireCannon']",,,,,,
