,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
10,TFT6_Augment_MakeshiftArmor2,TFT6_Augment_SecondWind1,TFT6_Augment_ThrillOfTheHunt1,3,"['TFT7_Nidalee', 3, 'TFT_Item_Quicksilver', 'TFT_Item_Deathblade', 'TFT_Item_GuinsoosRageblade']","['TFT7_Gnar', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Elise', 2, 'TFT_Item_MadredsBloodrazor', 'TFT_Item_UnstableConcoction', 'noItems']","['TFT7_Swain', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Neeko', 2, 'TFT_Item_RedBuff', 'noItems', 'noItems']","['TFT7_Bard', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Shyvana', 1, 'TFT_Item_RedBuff', 'TFT_Item_WarmogsArmor', 'noItems']","['TFT7_Soraka', 2, 'TFT_Item_Zephyr', 'noItems', 'noItems']",,,
11,TFT7_Augment_DragonmancerInspire,TFT7_Augment_RagewingTantrum,TFT7_Augment_RagewingScorch,3,"['TFT7_Sett', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Kayn', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Shen', 2, 'TFT_Item_WarmogsArmor', 'TFT_Item_GargoyleStoneplate', 'TFT_Item_WarmogsArmor']","['TFT7_Swain', 3, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_JeweledGauntlet', 'TFT_Item_RabadonsDeathcap']","['TFT7_Hecarim', 1, 'TFT_Item_DragonsClaw', 'noItems', 'noItems']","['TFT7_Xayah', 2, 'TFT_Item_StatikkShiv', 'TFT_Item_UnstableConcoction', 'noItems']","['TFT7_Yasuo', 1, 'noItems', 'noItems', 'noItems']",,,,
12,TFT6_Augment_ThrillOfTheHunt1,TFT7_Augment_AstralIntercosmicGifts,TFT6_Augment_BlueBattery2,2,"['TFT7_Vladimir', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Skarner', 3, 'TFT_Item_DragonsClaw', 'TFT_Item_TitanicHydra', 'noItems']","['TFT7_Nidalee', 3, 'TFT_Item_RecurveBow', 'noItems', 'noItems']","['TFT7_Nami', 3, 'TFT_Item_ArchangelsStaff', 'TFT_Item_SeraphsEmbrace', 'noItems']","['TFT7_Varus', 3, 'TFT_Item_Deathblade', 'TFT_Item_RunaansHurricane', 'TFT_Item_GuinsoosRageblade']","['TFT7_Illaoi', 3, 'TFT_Item_RedBuff', 'TFT_Item_DragonsClaw', 'TFT_Item_MadredsBloodrazor']","['TFT7_AurelionSol', 2, 'TFT_Item_MadredsBloodrazor', 'TFT_Item_SeraphsEmbrace', 'TFT_Item_HextechGunblade']",,,,
13,TFT7_Augment_AssassinEmblem2,TFT6_Augment_CelestialBlessing1,TFT6_Augment_CyberneticShell2,7,"['TFT7_Kayn', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Qiyana', 2, 'TFT_Item_LocketOfTheIronSolari', 'noItems', 'noItems']","['TFT7_Swain', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Diana', 1, 'TFT_Item_IonicSpark', 'noItems', 'noItems']","['TFT7_Hecarim', 2, 'TFT7_Item_AssassinEmblemItem', 'TFT_Item_SpearOfShojin', 'TFT_Item_SpearOfShojin']","['TFT7_Talon', 2, 'TFT_Item_GuardianAngel', 'noItems', 'noItems']","['TFT7_Shyvana', 1, 'TFT7_Item_AssassinEmblemItem', 'TFT_Item_InfinityEdge', 'TFT_Item_UnstableConcoction']",,,,
14,TFT7_Augment_CannoneerEmblem2,TFT6_Augment_PandorasItems,TFT6_Augment_SunfireBoard,6,"['TFT7_Jinx', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Tristana', 1, 'TFT_Item_RunaansHurricane', 'TFT_Item_GuinsoosRageblade', 'noItems']","['TFT7_Lulu', 2, 'TFT7_Item_CannoneerEmblemItem', 'noItems', 'noItems']","['TFT7_Illaoi', 2, 'TFT7_Item_RevelEmblemItem', 'noItems', 'noItems']","['TFT7_Corki', 2, 'TFT_Item_Deathblade', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_MadredsBloodrazor']","['TFT7_Ornn', 2, 'TFT_Item_Redemption', 'TFT_Item_DragonsClaw', 'TFT_Item_RedBuff']","['TFT7_Sona', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Yasuo', 1, 'noItems', 'noItems', 'noItems']","['TFT7_TrainerDragon', 3, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,
15,TFT7_Augment_CannoneerEmblem2,TFT7_Augment_CannoneerTrait,TFT7_Augment_CannoneerRicochet,1,"['TFT7_Heimerdinger', 2, 'TFT7_Item_CannoneerEmblemItem', 'noItems', 'noItems']","['TFT7_TahmKench', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Jinx', 3, 'TFT_Item_RunaansHurricane', 'TFT_Item_LastWhisper', 'TFT_Item_RecurveBow']","['TFT7_Shen', 3, 'TFT_Item_WarmogsArmor', 'TFT_Item_BrambleVest', 'TFT_Item_DragonsClaw']","['TFT7_Tristana', 3, 'TFT_Item_RunaansHurricane', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_Deathblade']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Corki', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Sona', 2, 'TFT_Item_RabadonsDeathcap', 'noItems', 'noItems']","['TFT7_TrainerDragon', 4, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,
16,TFT6_Augment_BlueBattery2,TFT6_Augment_PortableForge,TFT7_Augment_CannoneerEmblem,3,"['TFT7_Jinx', 2, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_GuinsoosRageblade', 'noItems']","['TFT7_Tristana', 2, 'TFT_Item_Chalice', 'TFT7_Item_ShimmerscaleEmblemItem', 'TFT_Item_RecurveBow']","['TFT7_Braum', 1, 'TFT_Item_RedBuff', 'TFT7_Item_ShimmerscaleDeterminedInvestor', 'TFT_Item_RecurveBow']","['TFT7_Corki', 2, 'TFT_Item_MadredsBloodrazor', 'TFT_Item_GuinsoosRageblade', 'TFT7_Item_ShimmerscaleDravensAxe']","['TFT7_DragonGold', 2, 'TFT_Item_DragonsClaw', 'TFT4_Item_OrnnEternalWinter', 'TFT_Item_Redemption']","['TFT7_Zoe', 1, 'TFT7_Item_CannoneerEmblemItem', 'TFT_Item_RunaansHurricane', 'TFT_Item_StatikkShiv']","['TFT7_Soraka', 1, 'noItems', 'noItems', 'noItems']",,,,
17,TFT6_Augment_MakeshiftArmor1,TFT7_Augment_ShapeshifterBeastsDen,TFT6_Augment_CelestialBlessing2,7,"['TFT7_Elise', 2, 'TFT_Item_Quicksilver', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_Bloodthirster']","['TFT7_Sylas', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Diana', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Neeko', 1, 'TFT_Item_BrambleVest', 'TFT_Item_DragonsClaw', 'noItems']","['TFT7_DragonPurple', 1, 'TFT_Item_Quicksilver', 'noItems', 'noItems']","['TFT7_Pyke', 1, 'noItems', 'noItems', 'noItems']",,,,,
18,TFT7_Augment_MageTrait,TFT7_Augment_CavalierTrait,TFT7_Augment_CavalierEmblem,6,"['TFT7_Vladimir', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Sejuani', 2, 'TFT_Item_TitanicHydra', 'noItems', 'noItems']","['TFT7_Heimerdinger', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nami', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lillia', 2, 'TFT_Item_UnstableConcoction', 'TFT_Item_JeweledGauntlet', 'TFT_Item_InfinityEdge']","['TFT7_Ryze', 2, 'TFT_Item_NeedlesslyLargeRod', 'TFT7_Item_CavalierEmblemItem', 'noItems']","['TFT7_Hecarim', 1, 'TFT7_Item_MageEmblemItem', 'TFT_Item_ZekesHerald', 'TFT_Item_LocketOfTheIronSolari']",,,,
19,TFT7_Augment_CannoneerHotShot,TFT6_Augment_Featherweights1,TFT7_Augment_BestFriends2,6,"['TFT7_TahmKench', 2, 'TFT_Item_ThiefsGloves', 'TFT_Item_Redemption', 'TFT_Item_LastWhisper']","['TFT7_Thresh', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Jinx', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Tristana', 2, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_LastWhisper', 'TFT_Item_UnstableConcoction']","['TFT7_Braum', 2, 'TFT_Item_GargoyleStoneplate', 'TFT_Item_DragonsClaw', 'noItems']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Sona', 2, 'TFT_Item_SpearOfShojin', 'noItems', 'noItems']","['TFT7_TrainerDragon', 3, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,,
20,TFT7_Augment_ShimmerscaleTrait,TFT6_Augment_PandorasItems,TFT6_Augment_ComponentGrabBag,2,"['TFT7_Aatrox', 2, 'TFT_Item_TitanicHydra', 'TFT7_Item_MysticEmblemItem', 'TFT_Item_Redemption']","['TFT7_Kayn', 2, 'TFT7_Item_DragonmancerEmblemItem', 'noItems', 'noItems']","['TFT7_Swain', 2, 'TFT_Item_GuinsoosRageblade', 'TFT7_Item_ShimmerscaleGamblersBlade', 'TFT7_Item_ShimmerscaleGoldmancersStaff']","['TFT7_Volibear', 2, 'TFT7_Item_ShimmerscaleMogulsMail', 'TFT_Item_Bloodthirster', 'TFT_Item_TitansResolve']","['TFT7_Xayah', 2, 'TFT_Item_Quicksilver', 'TFT_Item_GuinsoosRageblade', 'TFT7_Item_ShimmerscaleDravensAxe']","['TFT7_DragonGold', 3, 'TFT_Item_BrambleVest', 'TFT_Item_DragonsClaw', 'TFT_Item_RedBuff']","['TFT7_Zoe', 2, 'TFT7_Item_ShimmerscaleCrownOfChampions', 'TFT_Item_Quicksilver', 'TFT_Item_Chalice']","['TFT7_Bard', 2, 'TFT7_Item_ShimmerscaleEmblemItem', 'TFT_Item_PowerGauntlet', 'noItems']",,,
21,TFT6_Augment_Distancing2,TFT6_Augment_BinaryAirdrop,TFT7_Augment_AstralIntercosmicGifts,2,"['TFT7_Skarner', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Shen', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Twitch', 2, 'noItems', 'noItems', 'noItems']","['TFT7_LeeSin', 2, 'TFT7_Item_SwiftshotEmblemItem', 'noItems', 'noItems']","['TFT7_Varus', 3, 'TFT_Item_Quicksilver', 'TFT_Item_MadredsBloodrazor', 'TFT_Item_GuinsoosRageblade']","['TFT7_Illaoi', 3, 'TFT_Item_TitansResolve', 'TFT_Item_WarmogsArmor', 'TFT_Item_DragonsClaw']","['TFT7_Xayah', 2, 'TFT_Item_MadredsBloodrazor', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_Bloodthirster']","['TFT7_Ornn', 2, 'TFT_Item_LocketOfTheIronSolari', 'TFT_Item_GargoyleStoneplate', 'TFT_Item_Morellonomicon']","['TFT7_Bard', 2, 'TFT_Item_ZekesHerald', 'noItems', 'noItems']",,
22,TFT6_Augment_Featherweights2,TFT6_Augment_PandorasItems,TFT7_Augment_GadgetExpert,3,"['TFT7_Senna', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Thresh', 2, 'TFT7_Item_RevelEmblemItem', 'noItems', 'noItems']","['TFT7_Jinx', 2, 'TFT_Item_PowerGauntlet', 'TFT_Item_StatikkShiv', 'noItems']","['TFT7_Tristana', 3, 'TFT_Item_MadredsBloodrazor', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_Deathblade']","['TFT7_Braum', 2, 'TFT_Item_WarmogsArmor', 'TFT_Item_BrambleVest', 'TFT_Item_DragonsClaw']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Corki', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Sona', 2, 'TFT_Item_Morellonomicon', 'TFT_Item_SeraphsEmbrace', 'TFT_Item_RabadonsDeathcap']","['TFT7_TrainerDragon', 4, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,
23,TFT6_Augment_SecondWind2,TFT6_Augment_LudensEcho1,TFT6_Augment_PortableForge,2,"['TFT7_Leona', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Sejuani', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Yone', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nunu', 3, 'TFT_Item_WarmogsArmor', 'TFT_Item_HextechGunblade', 'TFT_Item_FrozenHeart']","['TFT7_Hecarim', 2, 'TFT_Item_GiantsBelt', 'TFT7_Item_GuardianEmblemItem', 'noItems']","['TFT7_DragonBlue', 2, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_ArchangelsStaff', 'TFT_Item_JeweledGauntlet']","['TFT7_Pyke', 1, 'TFT4_Item_OrnnDeathsDefiance', 'TFT_Item_Morellonomicon', 'TFT_Item_UnstableConcoction']",,,,
24,TFT6_Augment_PandorasItems,TFT7_Augment_MirageEmblem,TFT6_Augment_CelestialBlessing2,6,"['TFT7_Yone', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lillia', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Braum', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Nunu', 2, 'TFT_Item_WarmogsArmor', 'TFT_Item_RedBuff', 'TFT_Item_GargoyleStoneplate']","['TFT7_Hecarim', 2, 'noItems', 'noItems', 'noItems']","['TFT7_DragonBlue', 1, 'TFT_Item_JeweledGauntlet', 'TFT_Item_InfinityEdge', 'noItems']","['TFT7_Yasuo', 1, 'noItems', 'noItems', 'noItems']",,,,
25,TFT7_Augment_JadeEmblem,TFT6_Augment_CelestialBlessing1,TFT6_Augment_TomeOfTraits1,2,"['TFT7_Gnar', 2, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_TitansResolve', 'TFT_Item_BFSword']","['TFT7_Tristana', 2, 'TFT7_Item_JadeEmblemItem', 'noItems', 'noItems']","['TFT7_Lulu', 1, 'TFT_Item_Chalice', 'TFT7_Item_JadeEmblemItem', 'TFT_Item_LocketOfTheIronSolari']","['TFT7_Anivia', 2, 'TFT_Item_JeweledGauntlet', 'TFT_Item_SpearOfShojin', 'TFT_Item_Morellonomicon']","['TFT7_Neeko', 2, 'TFT_Item_BrambleVest', 'TFT_Item_BrambleVest', 'TFT_Item_MadredsBloodrazor']","['TFT7_DragonGreen', 2, 'TFT_Item_ThiefsGloves', 'TFT_Item_DragonsClaw', 'TFT_Item_HextechGunblade']","['TFT7_Bard', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Soraka', 2, 'TFT_Item_PowerGauntlet', 'noItems', 'noItems']","['TFT7_TrainerDragon', 4, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,
26,TFT6_Augment_TradeSector,TFT6_Augment_ComponentGrabBag,TFT7_Augment_RevelPartyTime,4,"['TFT7_Senna', 3, 'TFT_Item_StatikkShiv', 'TFT_Item_MadredsBloodrazor', 'TFT_Item_StatikkShiv']","['TFT7_Jinx', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Tristana', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 3, 'TFT_Item_IonicSpark', 'TFT_Item_Shroud', 'noItems']","['TFT7_Corki', 2, 'TFT_Item_SeraphsEmbrace', 'TFT_Item_HextechGunblade', 'TFT_Item_JeweledGauntlet']","['TFT7_Sona', 2, 'noItems', 'noItems', 'noItems']","['TFT7_DragonGold', 2, 'TFT7_Item_ShimmerscaleDiamondHands', 'TFT_Item_RabadonsDeathcap', 'TFT_Item_IonicSpark']","['TFT7_TrainerDragon', 4, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,,
27,TFT6_Augment_TomeOfTraits1,TFT7_Augment_RevelTrait,TFT7_Augment_BandOfThieves1,6,"['TFT7_Jinx', 2, 'noItems', 'noItems', 'noItems']","['TFT7_LeeSin', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Corki', 2, 'TFT_Item_MadredsBloodrazor', 'TFT_Item_InfinityEdge', 'TFT_Item_TitansResolve']","['TFT7_Ornn', 1, 'TFT_Item_RedBuff', 'TFT_Item_BrambleVest', 'TFT_Item_IonicSpark']","['TFT7_DragonBlue', 2, 'TFT7_Item_RevelEmblemItem', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_Quicksilver']","['TFT7_Sona', 2, 'TFT_Item_RecurveBow', 'noItems', 'noItems']","['TFT7_Yasuo', 1, 'TFT_Item_ThiefsGloves', 'TFT_Item_BFSword', 'TFT_Item_LastWhisper']",,,,
28,TFT7_Augment_LivingForge,TFT6_Augment_PortableForge,TFT6_Augment_ForceOfNature,4,"['TFT7_Qiyana', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Shen', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Olaf', 2, 'TFT_Item_Bloodthirster', 'TFT_Item_MadredsBloodrazor', 'TFT_Item_RapidFireCannon']","['TFT7_Illaoi', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Diana', 3, 'TFT4_Item_OrnnAnimaVisage', 'TFT_Item_GiantsBelt', 'TFT_Item_UnstableConcoction']","['TFT7_Talon', 1, 'TFT_Item_Shroud', 'noItems', 'noItems']","['TFT7_Ornn', 1, 'TFT_Item_TitanicHydra', 'TFT_Item_GargoyleStoneplate', 'noItems']","['TFT7_Pyke', 1, 'TFT_Item_RabadonsDeathcap', 'TFT4_Item_OrnnMuramana', 'TFT4_Item_OrnnObsidianCleaver']",,,
29,TFT6_Augment_CelestialBlessing1,TFT7_Augment_BandOfThieves1,TFT7_Augment_SwiftshotPressTheAttack,3,"['TFT7_Nami', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Qiyana', 3, 'TFT_Item_ThiefsGloves', 'TFT_Item_TearOfTheGoddess', 'TFT_Item_FrozenHeart']","['TFT7_Twitch', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Varus', 3, 'TFT_Item_RunaansHurricane', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_InfinityEdge']","['TFT7_Illaoi', 3, 'TFT_Item_WarmogsArmor', 'TFT_Item_GargoyleStoneplate', 'TFT_Item_IonicSpark']","['TFT7_Talon', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Talon', 1, 'TFT_Item_MadredsBloodrazor', 'noItems', 'noItems']","['TFT7_Ornn', 1, 'TFT_Item_Redemption', 'noItems', 'noItems']",,,
