,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
10,TFT7_Augment_JadeTrait,TFT6_Augment_TradeSectorPlus,TFT7_Augment_JadePenitence,5,"['TFT7_Karma', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Gnar', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ashe', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Anivia', 2, 'TFT_Item_ArchangelsStaff', 'TFT_Item_JeweledGauntlet', 'noItems']","['TFT7_Neeko', 2, 'TFT_Item_GargoyleStoneplate', 'TFT_Item_WarmogsArmor', 'noItems']","['TFT7_DragonGreen', 2, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_TitansResolve', 'TFT_Item_UnstableConcoction']","['TFT7_Yasuo', 1, 'noItems', 'noItems', 'noItems']",,,,
11,TFT7_Augment_EvokerEmblem,TFT7_Augment_ThinkFast,TFT6_Augment_PortableForge,1,"['TFT7_Heimerdinger', 3, 'TFT7_Item_MysticEmblemItem', 'TFT_Item_PowerGauntlet', 'TFT_Item_ZekesHerald']","['TFT7_Nami', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Tristana', 3, 'TFT7_Item_EvokerEmblemItem', 'TFT_Item_RunaansHurricane', 'TFT_Item_GuinsoosRageblade']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 2, 'TFT4_Item_OrnnEternalWinter', 'TFT_Item_DragonsClaw', 'TFT_Item_GargoyleStoneplate']","['TFT7_DragonPurple', 2, 'TFT_Item_Quicksilver', 'TFT_Item_Bloodthirster', 'TFT_Item_TitansResolve']","['TFT7_Yasuo', 2, 'TFT_Item_InfinityEdge', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_Bloodthirster']","['TFT7_Bard', 2, 'noItems', 'noItems', 'noItems']","['TFT7_TrainerDragon', 4, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,
12,TFT7_Augment_MageEmblem,TFT6_Augment_RadiantRelics,TFT6_Augment_BlueBattery2,5,"['TFT7_Vladimir', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Heimerdinger', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nami', 3, 'TFT_Item_GuardianAngel', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 2, 'TFT_Item_ThiefsGloves', 'TFT_Item_WarmogsArmor', 'TFT_Item_GargoyleStoneplate']","['TFT7_Illaoi', 2, 'TFT5_Item_GargoyleStoneplateRadiant', 'TFT_Item_Redemption', 'TFT_Item_DragonsClaw']","['TFT7_Anivia', 2, 'TFT_Item_SpearOfShojin', 'TFT_Item_MadredsBloodrazor', 'TFT7_Item_MageEmblemItem']","['TFT7_Zoe', 1, 'TFT_Item_RunaansHurricane', 'TFT_Item_HextechGunblade', 'noItems']","['TFT7_TrainerDragon', 2, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,
13,TFT7_Augment_UrfsGrabBag1,TFT6_Augment_ItemGrabBag1,TFT7_Augment_GuardianTrait,2,"['TFT7_Aatrox', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Thresh', 2, 'TFT7_Item_ShimmerscaleEmblemItem', 'TFT_Item_Zephyr', 'noItems']","['TFT7_Kayn', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Volibear', 3, 'TFT_Item_RunaansHurricane', 'TFT_Item_RunaansHurricane', 'TFT7_Item_GuardianEmblemItem']","['TFT7_DragonGold', 2, 'TFT_Item_DragonsClaw', 'TFT7_Item_ShimmerscaleMogulsMail', 'TFT7_Item_ShimmerscaleHeartOfGold']","['TFT7_Zoe', 2, 'TFT7_Item_ShimmerscaleGamblersBlade', 'TFT_Item_PowerGauntlet', 'noItems']","['TFT7_Bard', 2, 'TFT_Item_LocketOfTheIronSolari', 'TFT_Item_ZekesHerald', 'TFT_Item_GuinsoosRageblade']","['TFT7_Pyke', 2, 'TFT_Item_JeweledGauntlet', 'TFT7_Item_ShimmerscaleGoldmancersStaff', 'TFT_Item_Bloodthirster']",,,
14,TFT6_Augment_RichGetRicher,TFT7_Augment_TomeOfTraits2,TFT7_Augment_DragonmancerInspire,5,"['TFT7_Sett', 3, 'TFT_Item_Quicksilver', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_Deathblade']","['TFT7_Karma', 2, 'TFT7_Item_RagewingEmblemItem', 'TFT_Item_ZekesHerald', 'TFT_Item_Chalice']","['TFT7_Senna', 3, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_UnstableConcoction', 'TFT_Item_RunaansHurricane']","['TFT7_Shen', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Swain', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Hecarim', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ornn', 1, 'TFT7_Item_RagewingEmblemItem', 'TFT_Item_Redemption', 'TFT_Item_WarmogsArmor']","['TFT7_Shyvana', 1, 'noItems', 'noItems', 'noItems']",,,
15,TFT6_Augment_MaxLevel10,TFT6_Augment_FirstAidKit,TFT6_Augment_SecondWind2,2,"['TFT7_Ezreal', 1, 'noItems', 'noItems', 'noItems']","['TFT7_LeeSin', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ornn', 2, 'TFT_Item_GargoyleStoneplate', 'TFT_Item_TitansResolve', 'TFT_Item_RedBuff']","['TFT7_Zoe', 2, 'TFT_Item_SpearOfShojin', 'TFT_Item_Quicksilver', 'TFT_Item_ArchangelsStaff']","['TFT7_Yasuo', 2, 'TFT_Item_IonicSpark', 'noItems', 'noItems']","['TFT7_Bard', 2, 'noItems', 'noItems', 'noItems']","['TFT7_AoShin', 2, 'TFT_Item_InfinityEdge', 'TFT_Item_JeweledGauntlet', 'TFT_Item_Quicksilver']","['TFT7_Soraka', 2, 'noItems', 'noItems', 'noItems']",,,
16,TFT6_Augment_SecondWind1,TFT6_Augment_TinyTitans,TFT6_Augment_RadiantRelics,2,"['TFT7_Heimerdinger', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Tristana', 2, 'TFT_Item_StatikkShiv', 'TFT_Item_UnstableConcoction', 'TFT_Item_Deathblade']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 1, 'TFT_Item_Zephyr', 'noItems', 'noItems']","['TFT7_DragonPurple', 2, 'TFT_Item_Quicksilver', 'TFT5_Item_HandOfJusticeRadiant', 'TFT_Item_TitansResolve']","['TFT7_Sona', 2, 'TFT_Item_SpearOfShojin', 'TFT_Item_ArchangelsStaff', 'TFT_Item_HextechGunblade']","['TFT7_Zoe', 1, 'TFT_Item_RecurveBow', 'TFT_Item_MadredsBloodrazor', 'noItems']","['TFT7_TrainerDragon', 4, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,,
17,TFT6_Augment_ItemGrabBag1,TFT7_Augment_BestFriends2,TFT6_Augment_TomeOfTraits1,3,"['TFT7_Vladimir', 3, 'TFT_Item_ThiefsGloves', 'TFT_Item_RunaansHurricane', 'TFT_Item_RunaansHurricane']","['TFT7_Skarner', 3, 'TFT_Item_ThiefsGloves', 'TFT_Item_RunaansHurricane', 'TFT_Item_Shroud']","['TFT7_Nidalee', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Nami', 3, 'TFT_Item_UnstableConcoction', 'noItems', 'noItems']","['TFT7_Varus', 3, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_SpearOfShojin', 'TFT_Item_Deathblade']","['TFT7_Illaoi', 3, 'TFT_Item_RedBuff', 'TFT_Item_DragonsClaw', 'noItems']","['TFT7_AurelionSol', 1, 'TFT7_Item_SwiftshotEmblemItem', 'TFT_Item_JeweledGauntlet', 'TFT_Item_RabadonsDeathcap']",,,,
18,TFT6_Augment_ItemGrabBag1,TFT7_Augment_BruiserTitanicStrength,TFT6_Augment_TheGoldenEgg,5,"['TFT7_Thresh', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'TFT_Item_TearOfTheGoddess', 'noItems', 'noItems']","['TFT7_Sylas', 2, 'TFT_Item_Redemption', 'TFT_Item_TitanicHydra', 'TFT_Item_ZekesHerald']","['TFT7_DragonPurple', 1, 'TFT_Item_UnstableConcoction', 'TFT_Item_LastWhisper', 'TFT7_Item_TempestEmblemItem']","['TFT7_Yasuo', 1, 'TFT_Item_TitansResolve', 'TFT7_Item_AssassinEmblemItem', 'TFT_Item_GuardianAngel']","['TFT7_Bard', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Pyke', 1, 'noItems', 'noItems', 'noItems']",,,,
19,TFT6_Augment_SlowAndSteady,TFT7_Augment_RagewingEmblem,TFT6_Augment_RadiantRelics,7,"['TFT7_Sett', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Gnar', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Ashe', 2, 'TFT_Item_ZekesHerald', 'TFT7_Item_RagewingEmblemItem', 'noItems']","['TFT7_Swain', 2, 'TFT_Item_Quicksilver', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_ArchangelsStaff']","['TFT7_Neeko', 2, 'TFT5_Item_GargoyleStoneplateRadiant', 'noItems', 'noItems']","['TFT7_Shyvana', 1, 'TFT_Item_JeweledGauntlet', 'TFT_Item_GuardianAngel', 'noItems']",,,,,
20,TFT6_Augment_CelestialBlessing2,TFT6_Augment_TinyTitans,TFT6_Augment_SunfireBoard,4,"['TFT7_Gnar', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Anivia', 2, 'TFT_Item_Morellonomicon', 'TFT_Item_SpearOfShojin', 'TFT_Item_JeweledGauntlet']","['TFT7_Neeko', 1, 'noItems', 'noItems', 'noItems']","['TFT7_DragonGreen', 2, 'TFT_Item_Bloodthirster', 'TFT_Item_TitansResolve', 'noItems']","['TFT7_Yasuo', 2, 'TFT_Item_MadredsBloodrazor', 'TFT_Item_InfinityEdge', 'TFT_Item_HextechGunblade']","['TFT7_Bard', 1, 'TFT_Item_Chalice', 'noItems', 'noItems']",,,,
21,TFT6_Augment_Traitless3,TFT6_Augment_PandorasItems,TFT6_Augment_Ascension,4,"['TFT7_Varus', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Anivia', 2, 'TFT_Item_HextechGunblade', 'noItems', 'noItems']","['TFT7_Hecarim', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Neeko', 2, 'TFT_Item_DragonsClaw', 'TFT_Item_WarmogsArmor', 'TFT_Item_TitansResolve']","['TFT7_Ornn', 2, 'TFT_Item_NeedlesslyLargeRod', 'TFT_Item_IonicSpark', 'TFT_Item_Redemption']","['TFT7_DragonGold', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Pyke', 1, 'TFT_Item_UnstableConcoction', 'TFT7_Item_ShimmerscaleGoldmancersStaff', 'TFT_Item_Bloodthirster']",,,,
22,TFT6_Augment_PortableForge,TFT7_Augment_BestFriends1,TFT6_Augment_TomeOfTraits1,7,"['TFT7_Leona', 1, 'TFT_Item_Zephyr', 'noItems', 'noItems']","['TFT7_Sejuani', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Yone', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Nunu', 2, 'TFT_Item_WarmogsArmor', 'TFT_Item_IonicSpark', 'TFT_Item_FrozenHeart']","['TFT7_Hecarim', 1, 'TFT7_Item_MirageEmblemItem', 'noItems', 'noItems']","['TFT7_DragonBlue', 2, 'TFT_Item_ArchangelsStaff', 'TFT_Item_JeweledGauntlet', 'TFT_Item_HextechGunblade']","['TFT7_Yasuo', 1, 'TFT_Item_SeraphsEmbrace', 'TFT_Item_TitansResolve', 'TFT4_Item_OrnnObsidianCleaver']",,,,
23,TFT7_Augment_UrfsGrabBag1,TFT6_Augment_Electrocharge1,TFT7_Augment_CannoneerRicochet,5,"['TFT7_Tristana', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'TFT_Item_ZekesHerald', 'TFT7_Item_GuardianEmblemItem', 'TFT_Item_ZekesHerald']","['TFT7_Corki', 2, 'TFT_Item_StatikkShiv', 'TFT7_Item_ShimmerscaleHeartOfGold', 'noItems']","['TFT7_Corki', 2, 'TFT_Item_InfinityEdge', 'TFT_Item_MadredsBloodrazor', 'TFT_Item_GuardianAngel']","['TFT7_Sona', 1, 'noItems', 'noItems', 'noItems']","['TFT7_DragonGold', 2, 'TFT_Item_GargoyleStoneplate', 'TFT_Item_Redemption', 'noItems']","['TFT7_Bard', 1, 'noItems', 'noItems', 'noItems']","['TFT7_TrainerDragon', 1, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,,
24,TFT7_Augment_AssassinEmblem,TFT6_Augment_GrandGambler,TFT6_Augment_WindfallPlusPlus,5,"['TFT7_Kayn', 2, 'TFT_Item_Chalice', 'noItems', 'noItems']","['TFT7_Lillia', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Shen', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Braum', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Olaf', 3, 'TFT7_Item_AssassinEmblemItem', 'TFT_Item_Bloodthirster', 'TFT_Item_InfinityEdge']","['TFT7_Diana', 3, 'TFT_Item_RedBuff', 'TFT_Item_IonicSpark', 'noItems']","['TFT7_Hecarim', 2, 'TFT_Item_BrambleVest', 'TFT_Item_IonicSpark', 'noItems']","['TFT7_Talon', 2, 'TFT_Item_ThiefsGloves', 'TFT_Item_DragonsClaw', 'TFT_Item_Deathblade']",,,
25,TFT6_Augment_GrandGambler,TFT6_Augment_CelestialBlessing1,TFT6_Augment_Diversify2,3,"['TFT7_Karma', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ezreal', 3, 'TFT_Item_JeweledGauntlet', 'TFT_Item_SeraphsEmbrace', 'TFT_Item_InfinityEdge']","['TFT7_Leona', 3, 'TFT_Item_GargoyleStoneplate', 'TFT_Item_FrozenHeart', 'noItems']","['TFT7_Taric', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Ashe', 2, 'TFT_Item_ZekesHerald', 'TFT_Item_SpearOfShojin', 'TFT_Item_Morellonomicon']","['TFT7_LeeSin', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 1, 'noItems', 'noItems', 'noItems']","['TFT7_DragonGreen', 2, 'TFT_Item_InfinityEdge', 'noItems', 'noItems']",,,
26,TFT6_Augment_TriForce1,TFT7_Augment_UrfsGrabBag1,TFT6_Augment_CelestialBlessing3,5,"['TFT7_Shen', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Olaf', 2, 'TFT_Item_RapidFireCannon', 'TFT_Item_InfinityEdge', 'TFT7_Item_AssassinEmblemItem']","['TFT7_Sylas', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Diana', 2, 'TFT_Item_FrozenHeart', 'TFT_Item_RedBuff', 'TFT_Item_IonicSpark']","['TFT7_Talon', 2, 'TFT_Item_MadredsBloodrazor', 'TFT_Item_GuardianAngel', 'noItems']","['TFT7_Ornn', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Pyke', 1, 'TFT_Item_RabadonsDeathcap', 'noItems', 'noItems']",,,,
27,TFT7_Augment_UrfsGrabBag1,TFT7_Augment_AssassinEmblem,TFT7_Augment_WarriorTiamat,2,"['TFT7_Qiyana', 2, 'TFT_Item_LastWhisper', 'TFT_Item_Chalice', 'noItems']","['TFT7_Shen', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Olaf', 2, 'TFT_Item_InfinityEdge', 'TFT_Item_Bloodthirster', 'TFT7_Item_AssassinEmblemItem']","['TFT7_Sylas', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Diana', 2, 'TFT_Item_FrozenHeart', 'TFT_Item_IonicSpark', 'TFT_Item_RedBuff']","['TFT7_Talon', 2, 'TFT_Item_Quicksilver', 'noItems', 'noItems']","['TFT7_Ornn', 2, 'TFT7_Item_AssassinEmblemItem', 'TFT7_Item_SwiftshotEmblemItem', 'noItems']","['TFT7_Pyke', 2, 'TFT_Item_RabadonsDeathcap', 'TFT_Item_SeraphsEmbrace', 'TFT_Item_UnstableConcoction']",,,
28,TFT6_Augment_SecondWind1,TFT7_Augment_DragonHorde,TFT7_Augment_MirageEmblem2,1,"['TFT7_Sylas', 2, 'TFT7_Item_GuardianEmblemItem', 'noItems', 'noItems']","['TFT7_DragonPurple', 2, 'TFT_Item_Bloodthirster', 'TFT_Item_Quicksilver', 'TFT_Item_GuinsoosRageblade']","['TFT7_DragonBlue', 2, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_GuardianAngel', 'noItems']","['TFT7_DragonGold', 2, 'TFT7_Item_MirageEmblemItem', 'TFT_Item_Redemption', 'TFT7_Item_ShimmerscaleMogulsMail']","['TFT7_Shyvana', 2, 'TFT_Item_UnstableConcoction', 'TFT_Item_Morellonomicon', 'TFT_Item_ArchangelsStaff']",,,,,,
29,TFT7_Augment_LivingForge,TFT6_Augment_BinaryAirdrop,TFT6_Augment_Diversify2,3,"['TFT7_Vladimir', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Heimerdinger', 2, 'TFT4_Item_OrnnTheCollector', 'TFT_Item_SparringGloves', 'noItems']","['TFT7_Nami', 2, 'TFT_Item_Chalice', 'TFT4_Item_OrnnObsidianCleaver', 'TFT_Item_RabadonsDeathcap']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 2, 'TFT_Item_TitanicHydra', 'TFT_Item_DragonsClaw', 'TFT_Item_BrambleVest']","['TFT7_Illaoi', 2, 'TFT_Item_TitanicHydra', 'TFT_Item_Morellonomicon', 'TFT4_Item_OrnnZhonyasParadox']","['TFT7_Zoe', 1, 'TFT_Item_ThiefsGloves', 'TFT_Item_IonicSpark', 'TFT_Item_Deathblade']","['TFT7_AurelionSol', 1, 'TFT_Item_ArchangelsStaff', 'TFT_Item_SpearOfShojin', 'TFT_Item_Morellonomicon']","['TFT7_TrainerDragon', 4, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,
30,TFT6_Augment_ThrillOfTheHunt2,TFT6_Augment_HighEndShopping,TFT6_Augment_Weakspot,8,"['TFT7_Sejuani', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Hecarim', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Neeko', 2, 'TFT_Item_IonicSpark', 'noItems', 'noItems']","['TFT7_Xayah', 1, 'TFT_Item_GuinsoosRageblade', 'noItems', 'noItems']","['TFT7_Shyvana', 1, 'TFT_Item_Bloodthirster', 'TFT_Item_JeweledGauntlet', 'TFT_Item_UnstableConcoction']",,,,,,
