,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
10,TFT6_Augment_CelestialBlessing2,TFT6_Augment_RadiantRelics,TFT6_Augment_CyberneticImplants1,1,"['TFT7_Thresh', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Elise', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 2, 'TFT_Item_ForceOfNature', 'TFT_Item_RedBuff', 'TFT_Item_GargoyleStoneplate']","['TFT7_Illaoi', 2, 'noItems', 'noItems', 'noItems']","['TFT7_DragonPurple', 2, 'TFT5_Item_BloodthirsterRadiant', 'TFT_Item_GuardianAngel', 'TFT_Item_Quicksilver']","['TFT7_Ornn', 1, 'TFT_Item_NegatronCloak', 'TFT7_Item_WhispersEmblemItem', 'noItems']","['TFT7_Bard', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Pyke', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Soraka', 2, 'TFT_Item_SpearOfShojin', 'noItems', 'noItems']",,
11,TFT6_Augment_Ascension,TFT6_Augment_LudensEcho1,TFT7_Augment_Preparation,7,"['TFT7_Taric', 2, 'TFT_Item_TitansResolve', 'TFT_Item_Bloodthirster', 'noItems']","['TFT7_Nami', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Gnar', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Anivia', 2, 'TFT_Item_ArchangelsStaff', 'TFT_Item_SpearOfShojin', 'TFT_Item_Morellonomicon']","['TFT7_Neeko', 2, 'TFT_Item_Spatula', 'TFT_Item_Zephyr', 'TFT_Item_RabadonsDeathcap']",,,,,
12,TFT6_Augment_GrandGambler,TFT7_Augment_RevelEmblem2,TFT6_Augment_ItemGrabBag2,7,"['TFT7_Aatrox', 2, 'noItems', 'noItems', 'noItems']","['TFT7_TahmKench', 2, 'TFT7_Item_GuardianEmblemItem', 'noItems', 'noItems']","['TFT7_Kayn', 1, 'TFT_Item_InfinityEdge', 'TFT_Item_GuardianAngel', 'TFT7_Item_RevelEmblemItem']","['TFT7_Volibear', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Corki', 1, 'TFT7_Item_ShimmerscaleGoldmancersStaff', 'TFT_Item_SeraphsEmbrace', 'TFT_Item_JeweledGauntlet']","['TFT7_DragonGold', 1, 'TFT7_Item_ShimmerscaleMogulsMail', 'TFT_Item_Redemption', 'TFT7_Item_ShimmerscaleHeartOfGold']","['TFT7_Zoe', 1, 'noItems', 'noItems', 'noItems']",,,,
13,TFT7_Augment_CannoneerRicochet,TFT7_Augment_RevelTrait,TFT6_Augment_CelestialBlessing1,5,"['TFT7_Senna', 1, 'noItems', 'noItems', 'noItems']","['TFT7_TahmKench', 2, 'TFT_Item_FrozenHeart', 'noItems', 'noItems']","['TFT7_Jinx', 2, 'TFT_Item_MadredsBloodrazor', 'noItems', 'noItems']","['TFT7_Tristana', 2, 'TFT_Item_MadredsBloodrazor', 'noItems', 'noItems']","['TFT7_Corki', 2, 'TFT_Item_JeweledGauntlet', 'TFT_Item_InfinityEdge', 'TFT_Item_GuinsoosRageblade']","['TFT7_Sona', 2, 'noItems', 'noItems', 'noItems']","['TFT7_DragonGold', 2, 'TFT7_Item_ShimmerscaleMogulsMail', 'TFT_Item_TitansResolve', 'TFT_Item_GargoyleStoneplate']",,,,
14,TFT7_Augment_AssassinCutthroat,TFT6_Augment_LudensEcho1,TFT6_Augment_ThrillOfTheHunt2,7,"['TFT7_Thresh', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Qiyana', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Shen', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 2, 'TFT_Item_ZekesHerald', 'noItems', 'noItems']","['TFT7_DragonPurple', 2, 'TFT_Item_TitansResolve', 'TFT_Item_Bloodthirster', 'TFT_Item_GuinsoosRageblade']","['TFT7_Ornn', 1, 'TFT_Item_Morellonomicon', 'TFT_Item_Redemption', 'noItems']",,,,,
15,TFT6_Augment_RichGetRicher,TFT6_Augment_ItemGrabBag2,TFT6_Augment_ThrillOfTheHunt1,3,"['TFT7_Leona', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Sejuani', 2, 'TFT_Item_Quicksilver', 'TFT_Item_Redemption', 'noItems']","['TFT7_Yone', 2, 'TFT_Item_ZekesHerald', 'noItems', 'noItems']","['TFT7_Lillia', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nunu', 3, 'TFT_Item_WarmogsArmor', 'TFT_Item_IonicSpark', 'TFT_Item_HextechGunblade']","['TFT7_Hecarim', 2, 'noItems', 'noItems', 'noItems']","['TFT7_DragonBlue', 2, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_Quicksilver', 'TFT_Item_Bloodthirster']",,,,
16,TFT7_Augment_LivingForge,TFT6_Augment_Electrocharge1,TFT6_Augment_BlueBattery2,8,"['TFT7_Sett', 2, 'TFT_Item_Bloodthirster', 'TFT4_Item_OrnnRocketPropelledFist', 'TFT_Item_UnstableConcoction']","['TFT7_Taric', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ashe', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Shen', 2, 'TFT7_Item_ShimmerscaleGoldmancersStaff', 'TFT_Item_Quicksilver', 'TFT_Item_BFSword']","['TFT7_Twitch', 2, 'noItems', 'noItems', 'noItems']","['TFT7_DragonGold', 1, 'TFT_Item_Redemption', 'TFT4_Item_OrnnAnimaVisage', 'TFT_Item_IonicSpark']",,,,,
17,TFT7_Augment_GuildLoot,TFT7_Augment_GuildTrait,TFT6_Augment_ComponentGrabBag,8,"['TFT7_Sejuani', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Shen', 2, 'TFT_Item_SeraphsEmbrace', 'noItems', 'noItems']","['TFT7_Twitch', 2, 'TFT_Item_StatikkShiv', 'TFT_Item_SeraphsEmbrace', 'noItems']","['TFT7_Hecarim', 1, 'TFT_Item_ThiefsGloves', 'TFT_Item_TitansResolve', 'TFT_Item_MadredsBloodrazor']","['TFT7_Talon', 2, 'TFT_Item_Bloodthirster', 'TFT_Item_Quicksilver', 'TFT_Item_InfinityEdge']","['TFT7_Xayah', 1, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_MadredsBloodrazor', 'TFT_Item_StatikkShiv']","['TFT7_Ornn', 2, 'TFT_Item_GargoyleStoneplate', 'TFT_Item_DragonsClaw', 'noItems']",,,,
18,TFT7_Augment_AxiomArc2,TFT7_Augment_RagewingTantrum,TFT6_Augment_JeweledLotus,2,"['TFT7_Sett', 3, 'TFT_Item_Quicksilver', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_TitansResolve']","['TFT7_Kayn', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Shen', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Swain', 2, 'TFT_Item_Shroud', 'noItems', 'noItems']","['TFT7_Hecarim', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Xayah', 2, 'TFT_Item_MadredsBloodrazor', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_InfinityEdge']","['TFT7_Yasuo', 1, 'TFT_Item_SpearOfShojin', 'TFT_Item_Morellonomicon', 'noItems']","['TFT7_Shyvana', 2, 'TFT_Item_WarmogsArmor', 'noItems', 'noItems']",,,
19,TFT6_Augment_SecondWind1,TFT6_Augment_ThriftShop,TFT6_Augment_BinaryAirdrop,4,"['TFT7_Sett', 3, 'TFT_Item_TitansResolve', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_FrozenHeart']","['TFT7_Karma', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Shen', 2, 'TFT_Item_Redemption', 'TFT_Item_RedBuff', 'TFT_Item_IonicSpark']","['TFT7_Swain', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Hecarim', 2, 'TFT_Item_BrambleVest', 'noItems', 'noItems']","['TFT7_Corki', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Xayah', 2, 'TFT_Item_RunaansHurricane', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_LastWhisper']","['TFT7_Shyvana', 1, 'TFT_Item_RapidFireCannon', 'TFT_Item_TitansResolve', 'TFT_Item_StatikkShiv']",,,
20,TFT6_Augment_ThreesCompany,TFT6_Augment_RadiantRelics,TFT7_Augment_MirageEmblem,7,"['TFT7_Leona', 3, 'TFT_Item_DragonsClaw', 'TFT_Item_RedBuff', 'noItems']","['TFT7_Yone', 2, 'TFT_Item_GuinsoosRageblade', 'noItems', 'noItems']","['TFT7_Nunu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_LeeSin', 2, 'TFT7_Item_MirageEmblemItem', 'noItems', 'noItems']","['TFT7_Ornn', 1, 'TFT_Item_Chalice', 'noItems', 'noItems']","['TFT7_DragonBlue', 1, 'TFT_Item_UnstableConcoction', 'TFT5_Item_GuinsoosRagebladeRadiant', 'TFT_Item_ArchangelsStaff']",,,,,
21,TFT7_Augment_AstralTrait,TFT7_Augment_UrfsGrabBag1,TFT6_Augment_SalvageBin,8,"['TFT7_Vladimir', 3, 'TFT_Item_GuardianAngel', 'TFT_Item_ZekesHerald', 'TFT_Item_Shroud']","['TFT7_Skarner', 3, 'TFT_Item_TitanicHydra', 'TFT_Item_TitanicHydra', 'noItems']","['TFT7_Nidalee', 2, 'TFT_Item_GiantsBelt', 'noItems', 'noItems']","['TFT7_Ezreal', 3, 'TFT_Item_ArchangelsStaff', 'TFT_Item_ArchangelsStaff', 'TFT_Item_NegatronCloak']","['TFT7_Nami', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Varus', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Illaoi', 3, 'TFT_Item_TitanicHydra', 'noItems', 'noItems']",,,,
22,TFT7_Augment_MikaelsGift,TFT7_Augment_GadgetExpert,TFT6_Augment_PortableForge,5,"['TFT7_Sett', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Qiyana', 1, 'TFT_Item_InfinityEdge', 'noItems', 'noItems']","['TFT7_LeeSin', 2, 'TFT_Item_ZekesHerald', 'noItems', 'noItems']","['TFT7_Ornn', 1, 'TFT_Item_RedBuff', 'TFT_Item_LocketOfTheIronSolari', 'TFT_Item_GiantsBelt']","['TFT7_Zoe', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Yasuo', 2, 'TFT_Item_StatikkShiv', 'TFT_Item_Shroud', 'TFT_Item_Bloodthirster']","['TFT7_AoShin', 1, 'TFT_Item_ArchangelsStaff', 'TFT4_Item_OrnnDeathsDefiance', 'TFT_Item_RapidFireCannon']",,,,
23,TFT7_Augment_GuardianEmblem,TFT7_Augment_UrfsGrabBag1,TFT6_Augment_TomeOfTraits1,1,"['TFT7_Leona', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Heimerdinger', 2, 'TFT7_Item_GuardianEmblemItem', 'noItems', 'noItems']","['TFT7_Thresh', 2, 'TFT_Item_IonicSpark', 'noItems', 'noItems']","['TFT7_Tristana', 3, 'TFT_Item_Deathblade', 'TFT_Item_MadredsBloodrazor', 'TFT_Item_InfinityEdge']","['TFT7_Braum', 3, 'TFT_Item_DragonsClaw', 'TFT_Item_BrambleVest', 'TFT_Item_RedBuff']","['TFT7_Lulu', 2, 'TFT7_Item_GuardianEmblemItem', 'TFT_Item_ZekesHerald', 'TFT_Item_ZekesHerald']","['TFT7_Corki', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Yasuo', 1, 'TFT_Item_RunaansHurricane', 'TFT7_Item_GuardianEmblemItem', 'TFT_Item_Bloodthirster']","['TFT7_TrainerDragon', 4, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,
24,TFT6_Augment_SunfireBoard,TFT6_Augment_ItemGrabBag2,TFT7_Augment_DragonAlliance,1,"['TFT7_Kayn', 3, 'TFT_Item_RapidFireCannon', 'TFT_Item_Chalice', 'TFT_Item_GuinsoosRageblade']","['TFT7_Qiyana', 3, 'TFT_Item_ArchangelsStaff', 'TFT_Item_IonicSpark', 'noItems']","['TFT7_Diana', 2, 'TFT_Item_HextechGunblade', 'TFT_Item_InfinityEdge', 'TFT_Item_RabadonsDeathcap']","['TFT7_Talon', 2, 'TFT_Item_Shroud', 'noItems', 'noItems']","['TFT7_DragonPurple', 2, 'TFT_Item_BrambleVest', 'TFT_Item_NegatronCloak', 'noItems']","['TFT7_DragonGreen', 2, 'TFT_Item_WarmogsArmor', 'TFT_Item_TitansResolve', 'TFT_Item_BrambleVest']",,,,,
25,TFT6_Augment_CyberneticUplink1,TFT7_Augment_TempestTrait,TFT7_Augment_TempestEyeOfTheStorm,8,"['TFT7_Aatrox', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Kayn', 2, 'TFT_Item_RedBuff', 'TFT7_Item_ShimmerscaleGoldmancersStaff', 'TFT_Item_DragonsClaw']","['TFT7_Qiyana', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Shen', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Braum', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Volibear', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Diana', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Talon', 1, 'TFT_Item_InfinityEdge', 'TFT_Item_GuardianAngel', 'noItems']",,,
26,TFT7_Augment_CannoneerHotShot,TFT7_Augment_CannoneerTrait,TFT7_Augment_CannoneerEmblem,4,"['TFT7_Senna', 3, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_Bloodthirster', 'noItems']","['TFT7_Heimerdinger', 2, 'noItems', 'noItems', 'noItems']","['TFT7_TahmKench', 3, 'TFT_Item_GargoyleStoneplate', 'TFT_Item_GargoyleStoneplate', 'noItems']","['TFT7_Jinx', 3, 'TFT_Item_ArchangelsStaff', 'TFT_Item_PowerGauntlet', 'noItems']","['TFT7_Tristana', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'TFT7_Item_CannoneerEmblemItem', 'TFT_Item_NeedlesslyLargeRod', 'noItems']","['TFT7_Corki', 2, 'TFT_Item_InfinityEdge', 'TFT_Item_LastWhisper', 'TFT_Item_SparringGloves']","['TFT7_TrainerDragon', 4, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,,
27,TFT6_Augment_ThrillOfTheHunt2,TFT7_Augment_DragonmancerEmblem,TFT7_Augment_UrfsGrabBag1,8,"['TFT7_Sett', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ezreal', 2, 'TFT7_Item_DragonmancerEmblemItem', 'noItems', 'noItems']","['TFT7_Ashe', 2, 'noItems', 'noItems', 'noItems']","['TFT7_LeeSin', 2, 'TFT_Item_IonicSpark', 'noItems', 'noItems']","['TFT7_Swain', 2, 'TFT_Item_GuinsoosRageblade', 'noItems', 'noItems']","['TFT7_Neeko', 2, 'TFT7_Item_DragonmancerEmblemItem', 'TFT_Item_Morellonomicon', 'TFT_Item_GargoyleStoneplate']","['TFT7_Yasuo', 1, 'TFT_Item_IonicSpark', 'TFT_Item_SpearOfShojin', 'TFT_Item_Bloodthirster']",,,,
28,TFT6_Augment_ThrillOfTheHunt2,TFT7_Augment_RevelTrait,TFT7_Augment_RevelPartyFavors,1,"['TFT7_Senna', 2, 'TFT_Item_Shroud', 'noItems', 'noItems']","['TFT7_Jinx', 3, 'TFT_Item_RecurveBow', 'TFT_Item_RunaansHurricane', 'TFT_Item_ZekesHerald']","['TFT7_Tristana', 2, 'TFT_Item_InfinityEdge', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Corki', 3, 'TFT_Item_MadredsBloodrazor', 'TFT_Item_InfinityEdge', 'TFT_Item_LastWhisper']","['TFT7_DragonGreen', 2, 'TFT_Item_GargoyleStoneplate', 'TFT_Item_GargoyleStoneplate', 'TFT_Item_TitansResolve']","['TFT7_Sona', 2, 'TFT7_Item_CannoneerEmblemItem', 'TFT_Item_SpearOfShojin', 'TFT_Item_ArchangelsStaff']","['TFT7_TrainerDragon', 2, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,,
29,TFT7_Augment_Bloodlust1,TFT7_Augment_CannoneerRicochet,TFT6_Augment_TomeOfTraits1,2,"['TFT7_TahmKench', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Jinx', 3, 'TFT_Item_Shroud', 'noItems', 'noItems']","['TFT7_Tristana', 3, 'TFT_Item_Bloodthirster', 'TFT_Item_InfinityEdge', 'TFT7_Item_RevelEmblemItem']","['TFT7_Lulu', 2, 'TFT_Item_StatikkShiv', 'TFT7_Item_CannoneerEmblemItem', 'noItems']","['TFT7_Corki', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ornn', 2, 'TFT_Item_IonicSpark', 'TFT_Item_WarmogsArmor', 'TFT_Item_GiantsBelt']","['TFT7_Sona', 2, 'TFT_Item_SeraphsEmbrace', 'TFT_Item_Chalice', 'noItems']","['TFT7_Soraka', 2, 'TFT_Item_Zephyr', 'noItems', 'noItems']","['TFT7_TrainerDragon', 4, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,
30,TFT6_Augment_CelestialBlessing2,TFT6_Augment_ThriftShop,TFT7_Augment_WarriorEmblem,3,"['TFT7_Lillia', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Shen', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Braum', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Olaf', 3, 'TFT_Item_RedBuff', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_Bloodthirster']","['TFT7_Sylas', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Diana', 3, 'TFT_Item_InfinityEdge', 'TFT_Item_JeweledGauntlet', 'TFT7_Item_WarriorEmblemItem']","['TFT7_Talon', 2, 'TFT_Item_InfinityEdge', 'TFT_Item_MadredsBloodrazor', 'TFT_Item_UnstableConcoction']","['TFT7_Ornn', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Zoe', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Yasuo', 2, 'TFT_Item_Quicksilver', 'TFT_Item_Bloodthirster', 'TFT_Item_MadredsBloodrazor']",
31,TFT6_Augment_RichGetRicher,TFT7_Augment_BandOfThieves1,TFT6_Augment_PortableForge,8,"['TFT7_Vladimir', 3, 'TFT_Item_ThiefsGloves', 'TFT_Item_RedBuff', 'TFT_Item_GargoyleStoneplate']","['TFT7_Skarner', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Nidalee', 2, 'TFT_Item_ThiefsGloves', 'TFT_Item_Quicksilver', 'TFT_Item_Deathblade']","['TFT7_Nami', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 2, 'TFT_Item_ArchangelsStaff', 'noItems', 'noItems']","['TFT7_Varus', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Varus', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Illaoi', 1, 'noItems', 'noItems', 'noItems']",,,
