,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
17,TFT6_Augment_SunfireBoard,TFT6_Augment_Ascension,TFT6_Augment_TomeOfTraits1,8,"['TFT7_Ezreal', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nami', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Twitch', 2, 'TFT_Item_PowerGauntlet', 'noItems', 'noItems']","['TFT7_Varus', 2, 'TFT_Item_RunaansHurricane', 'TFT_Item_GuinsoosRageblade', 'noItems']","['TFT7_Illaoi', 2, 'TFT7_Item_MageEmblemItem', 'noItems', 'noItems']","['TFT7_Xayah', 2, 'TFT_Item_RecurveBow', 'noItems', 'noItems']","['TFT7_Ornn', 1, 'TFT7_Item_MageEmblemItem', 'TFT_Item_TitanicHydra', 'noItems']",,,,
18,TFT7_Augment_ShimmerscaleTrait,TFT7_Augment_UrfsGrabBag2,TFT6_Augment_PortableForge,8,"['TFT7_Aatrox', 2, 'TFT7_Item_ShimmerscaleDeterminedInvestor', 'noItems', 'noItems']","['TFT7_Ashe', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Volibear', 1, 'TFT_Item_Zephyr', 'noItems', 'noItems']","['TFT7_Xayah', 1, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_MadredsBloodrazor', 'TFT7_Item_ShimmerscaleDravensAxe']","['TFT7_DragonGold', 2, 'TFT4_Item_OrnnDeathsDefiance', 'TFT7_Item_ShimmerscaleMogulsMail', 'TFT_Item_DragonsClaw']","['TFT7_Zoe', 1, 'TFT_Item_ArchangelsStaff', 'TFT7_Item_ShimmerscaleGoldmancersStaff', 'TFT_Item_NeedlesslyLargeRod']","['TFT7_Yasuo', 1, 'TFT_Item_RedBuff', 'TFT_Item_IonicSpark', 'TFT7_Item_AssassinEmblemItem']",,,,
19,TFT6_Augment_SecondWind2,TFT6_Augment_Electrocharge1,TFT6_Augment_HighEndShopping,3,"['TFT7_Qiyana', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Elise', 2, 'TFT_Item_BFSword', 'noItems', 'noItems']","['TFT7_Sylas', 2, 'TFT_Item_WarmogsArmor', 'TFT7_Item_AssassinEmblemItem', 'noItems']","['TFT7_DragonPurple', 2, 'TFT_Item_TitansResolve', 'TFT_Item_Bloodthirster', 'TFT_Item_Quicksilver']","['TFT7_Ornn', 2, 'TFT_Item_DragonsClaw', 'noItems', 'noItems']","['TFT7_Yasuo', 2, 'TFT_Item_LocketOfTheIronSolari', 'TFT_Item_RunaansHurricane', 'TFT_Item_GuardianAngel']","['TFT7_Pyke', 2, 'noItems', 'noItems', 'noItems']",,,,
20,TFT6_Augment_SunfireBoard,TFT7_Augment_CannoneerEmblem,TFT6_Augment_BlueBattery2,6,"['TFT7_Thresh', 1, 'TFT7_Item_ShimmerscaleDeterminedInvestor', 'TFT_Item_FrozenHeart', 'TFT_Item_GargoyleStoneplate']","['TFT7_Jinx', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Tristana', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Corki', 1, 'TFT_Item_SpearOfShojin', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_JeweledGauntlet']","['TFT7_Sona', 2, 'TFT7_Item_CannoneerEmblemItem', 'noItems', 'noItems']","['TFT7_DragonGold', 1, 'TFT_Item_BrambleVest', 'TFT_Item_WarmogsArmor', 'TFT_Item_GargoyleStoneplate']","['TFT7_TrainerDragon', 3, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,,
21,TFT7_Augment_AFK,TFT6_Augment_CelestialBlessing2,TFT6_Augment_SecondWind2,3,"['TFT7_Qiyana', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Shen', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Olaf', 3, 'TFT_Item_Bloodthirster', 'TFT_Item_Quicksilver', 'TFT_Item_RapidFireCannon']","['TFT7_Sylas', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Diana', 3, 'TFT_Item_RedBuff', 'TFT_Item_IonicSpark', 'noItems']","['TFT7_Ornn', 2, 'TFT_Item_Morellonomicon', 'TFT_Item_LocketOfTheIronSolari', 'noItems']","['TFT7_Yasuo', 2, 'TFT_Item_LastWhisper', 'TFT_Item_SeraphsEmbrace', 'TFT_Item_TitansResolve']","['TFT7_Pyke', 1, 'noItems', 'noItems', 'noItems']",,,
22,TFT7_Augment_BruiserEmblem,TFT6_Augment_CelestialBlessing3,TFT7_Augment_BestFriends2,1,"['TFT7_Nami', 3, 'TFT_Item_SpearOfShojin', 'TFT_Item_ArchangelsStaff', 'TFT7_Item_SwiftshotEmblemItem']","['TFT7_Ryze', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 2, 'TFT_Item_WarmogsArmor', 'noItems', 'noItems']","['TFT7_Varus', 3, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_MadredsBloodrazor', 'TFT_Item_UnstableConcoction']","['TFT7_Illaoi', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Talon', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Zoe', 1, 'TFT_Item_Quicksilver', 'TFT_Item_SpearOfShojin', 'noItems']","['TFT7_Bard', 2, 'TFT_Item_PowerGauntlet', 'TFT7_Item_MageEmblemItem', 'TFT_Item_ChainVest']","['TFT7_Pyke', 1, 'noItems', 'noItems', 'noItems']",,
23,TFT6_Augment_TrueTwos,TFT6_Augment_TinyTitans,TFT6_Augment_CelestialBlessing2,5,"['TFT7_Skarner', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ezreal', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Shen', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Twitch', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Varus', 3, 'TFT_Item_InfinityEdge', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_RecurveBow']","['TFT7_Illaoi', 3, 'TFT_Item_GargoyleStoneplate', 'TFT_Item_BrambleVest', 'TFT_Item_Redemption']","['TFT7_Xayah', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Ornn', 2, 'TFT_Item_FrozenHeart', 'TFT_Item_SeraphsEmbrace', 'noItems']",,,
24,TFT7_Augment_Bloodlust1,TFT7_Augment_BestFriends2,TFT6_Augment_TomeOfTraits1,4,"['TFT7_Ashe', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Nunu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_LeeSin', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Volibear', 2, 'TFT_Item_Bloodthirster', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_Quicksilver']","['TFT7_Anivia', 3, 'TFT_Item_SpearOfShojin', 'TFT7_Item_SwiftshotEmblemItem', 'TFT_Item_Morellonomicon']","['TFT7_Hecarim', 1, 'TFT_Item_BrambleVest', 'TFT_Item_UnstableConcoction', 'noItems']","['TFT7_Ornn', 2, 'TFT_Item_Redemption', 'TFT_Item_FrozenHeart', 'noItems']",,,,
25,TFT6_Augment_BlueBattery2,TFT7_Augment_TomeOfTraits2,TFT7_Augment_DragonmancerInspire,4,"['TFT7_Sett', 3, 'TFT7_Item_JadeEmblemItem', 'TFT_Item_IonicSpark', 'noItems']","['TFT7_Karma', 3, 'TFT_Item_MadredsBloodrazor', 'TFT_Item_SeraphsEmbrace', 'TFT_Item_HextechGunblade']","['TFT7_Leona', 3, 'TFT_Item_BrambleVest', 'TFT_Item_GiantsBelt', 'TFT_Item_IonicSpark']","['TFT7_Taric', 3, 'TFT7_Item_DragonmancerEmblemItem', 'TFT_Item_WarmogsArmor', 'TFT_Item_FrozenHeart']","['TFT7_Ashe', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Qiyana', 1, 'noItems', 'noItems', 'noItems']","['TFT7_LeeSin', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Swain', 2, 'noItems', 'noItems', 'noItems']",,,
26,TFT6_Augment_ThrillOfTheHunt1,TFT7_Augment_GuildEmblem,TFT6_Augment_PortableForge,1,"['TFT7_Sejuani', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Qiyana', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Shen', 2, 'TFT7_Item_GuildEmblemItem', 'TFT_Item_RedBuff', 'TFT_Item_GargoyleStoneplate']","['TFT7_Twitch', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Hecarim', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Talon', 2, 'TFT_Item_InfinityEdge', 'TFT_Item_MadredsBloodrazor', 'TFT_Item_Zephyr']","['TFT7_Xayah', 2, 'TFT4_Item_OrnnObsidianCleaver', 'TFT_Item_Quicksilver', 'TFT_Item_GuinsoosRageblade']","['TFT7_Ornn', 2, 'TFT_Item_BrambleVest', 'TFT_Item_TitanicHydra', 'TFT_Item_Morellonomicon']","['TFT7_Bard', 2, 'noItems', 'noItems', 'noItems']",,
27,TFT7_Augment_Bloodlust1,TFT6_Augment_ThrillOfTheHunt2,TFT7_Augment_MikaelsGift,4,"['TFT7_Thresh', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Shen', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Olaf', 2, 'TFT_Item_LastWhisper', 'noItems', 'noItems']","['TFT7_Sylas', 2, 'TFT_Item_LocketOfTheIronSolari', 'TFT_Item_LocketOfTheIronSolari', 'TFT_Item_ZekesHerald']","['TFT7_DragonPurple', 1, 'TFT_Item_BrambleVest', 'TFT_Item_Bloodthirster', 'TFT_Item_TitansResolve']","['TFT7_Ornn', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Pyke', 1, 'TFT_Item_ArchangelsStaff', 'TFT_Item_MadredsBloodrazor', 'TFT_Item_GuardianAngel']",,,,
28,TFT7_Augment_UrfsGrabBag2,TFT6_Augment_ItemGrabBag1,TFT6_Augment_BlueBattery2,8,"['TFT7_Sett', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Kayn', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Shen', 2, 'TFT_Item_IonicSpark', 'noItems', 'noItems']","['TFT7_Twitch', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Swain', 1, 'TFT_Item_ArchangelsStaff', 'noItems', 'noItems']","['TFT7_Hecarim', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Xayah', 2, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_RunaansHurricane']","['TFT7_Shyvana', 1, 'TFT_Item_WarmogsArmor', 'TFT_Item_UnstableConcoction', 'TFT_Item_GargoyleStoneplate']",,,
29,TFT6_Augment_SecondWind1,TFT6_Augment_MakeshiftArmor1,TFT7_Augment_FirstAidKit2,6,"['TFT7_Gnar', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ashe', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Swain', 2, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_JeweledGauntlet', 'TFT_Item_InfinityEdge']","['TFT7_Neeko', 2, 'TFT_Item_GargoyleStoneplate', 'TFT_Item_Quicksilver', 'noItems']","['TFT7_DragonGreen', 2, 'TFT_Item_TitansResolve', 'TFT_Item_UnstableConcoction', 'noItems']","['TFT7_Yasuo', 1, 'TFT7_Item_JadeEmblemItem', 'noItems', 'noItems']","['TFT7_Bard', 1, 'TFT_Item_NeedlesslyLargeRod', 'noItems', 'noItems']",,,,
30,TFT6_Augment_RadiantRelics,TFT6_Augment_LudensEcho3,TFT6_Augment_ThrillOfTheHunt2,5,"['TFT7_Shen', 2, 'TFT_Item_ZekesHerald', 'noItems', 'noItems']","['TFT7_Tristana', 2, 'noItems', 'noItems', 'noItems']","['TFT7_LeeSin', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Volibear', 2, 'TFT_Item_Quicksilver', 'TFT_Item_GuinsoosRageblade', 'TFT5_Item_HandOfJusticeRadiant']","['TFT7_Anivia', 2, 'TFT7_Item_DragonmancerEmblemItem', 'TFT_Item_ArchangelsStaff', 'TFT_Item_MadredsBloodrazor']","['TFT7_Ornn', 1, 'TFT_Item_WarmogsArmor', 'TFT_Item_FrozenHeart', 'TFT_Item_IonicSpark']","['TFT7_TrainerDragon', 3, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,,
