,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
19,TFT7_Augment_ShimmerscaleEmblem,TFT7_Augment_ShimmerscaleSpending,TFT6_Augment_HighEndShopping,5,"['TFT7_Aatrox', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Kayn', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Volibear', 2, 'TFT_Item_UnstableConcoction', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_Bloodthirster']","['TFT7_Anivia', 2, 'TFT7_Item_ShimmerscaleEmblemItem', 'TFT7_Item_ShimmerscaleGoldmancersStaff', 'TFT_Item_Chalice']","['TFT7_Ornn', 1, 'noItems', 'noItems', 'noItems']","['TFT7_DragonGold', 2, 'TFT7_Item_ShimmerscaleDiamondHands', 'TFT_Item_FrozenHeart', 'noItems']","['TFT7_Zoe', 1, 'TFT_Item_SpearOfShojin', 'TFT7_Item_ShimmerscaleGamblersBlade', 'TFT7_Item_ShimmerscaleCrownOfChampions']","['TFT7_Pyke', 1, 'TFT7_Item_ShimmerscaleDravensAxe', 'TFT7_Item_ShimmerscaleEmblemItem', 'noItems']",,,
20,TFT6_Augment_ThrillOfTheHunt1,TFT6_Augment_MaxLevel10,TFT7_Augment_CavalierTrait,8,"['TFT7_Vladimir', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Sejuani', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Heimerdinger', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Nami', 2, 'TFT_Item_StatikkShiv', 'noItems', 'noItems']","['TFT7_Lillia', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Twitch', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ryze', 1, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_SpearOfShojin', 'TFT_Item_JeweledGauntlet']","['TFT7_Sylas', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Illaoi', 2, 'noItems', 'noItems', 'noItems']",,
21,TFT7_Augment_BruiserEmblem,TFT6_Augment_SecondWind1,TFT6_Augment_Weakspot,3,"['TFT7_Aatrox', 2, 'TFT7_Item_BruiserEmblemItem', 'TFT_Item_TitansResolve', 'noItems']","['TFT7_TahmKench', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Shen', 2, 'TFT_Item_LocketOfTheIronSolari', 'noItems', 'noItems']","['TFT7_Olaf', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Volibear', 1, 'TFT_Item_SparringGloves', 'TFT7_Item_RagewingEmblemItem', 'noItems']","['TFT7_Illaoi', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Xayah', 2, 'TFT_Item_MadredsBloodrazor', 'TFT_Item_RunaansHurricane', 'noItems']","['TFT7_DragonGold', 1, 'TFT_Item_ThiefsGloves', 'TFT_Item_BrambleVest', 'TFT_Item_TitansResolve']",,,
22,TFT7_Augment_PandorasBench,TFT7_Augment_DragonmancerInspire,TFT7_Augment_DragonmancerEmblem,5,"['TFT7_Karma', 2, 'TFT_Item_GuinsoosRageblade', 'noItems', 'noItems']","['TFT7_Gnar', 2, 'TFT_Item_ThiefsGloves', 'TFT_Item_TearOfTheGoddess', 'TFT_Item_SpearOfShojin']","['TFT7_Ashe', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Swain', 2, 'TFT_Item_Deathblade', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_GuardianAngel']","['TFT7_DragonGreen', 2, 'TFT_Item_WarmogsArmor', 'TFT7_Item_DragonmancerEmblemItem', 'TFT_Item_DragonsClaw']",,,,,,
23,TFT6_Augment_TradeSector,TFT6_Augment_PandorasItems,TFT7_Augment_UrfsGrabBag1,1,"['TFT7_Vladimir', 3, 'TFT_Item_ThiefsGloves', 'TFT_Item_StatikkShiv', 'TFT_Item_Deathblade']","['TFT7_Skarner', 3, 'TFT_Item_ThiefsGloves', 'TFT_Item_GuardianAngel', 'TFT_Item_TitansResolve']","['TFT7_Nidalee', 3, 'TFT_Item_ThiefsGloves', 'TFT_Item_UnstableConcoction', 'TFT_Item_SpearOfShojin']","['TFT7_Nami', 3, 'TFT_Item_ThiefsGloves', 'TFT_Item_ArchangelsStaff', 'TFT_Item_Morellonomicon']","['TFT7_Varus', 3, 'TFT_Item_ThiefsGloves', 'TFT_Item_IonicSpark', 'TFT_Item_Deathblade']","['TFT7_Illaoi', 3, 'TFT_Item_ThiefsGloves', 'TFT_Item_RedBuff', 'TFT_Item_GargoyleStoneplate']","['TFT7_AurelionSol', 2, 'TFT_Item_SeraphsEmbrace', 'TFT_Item_SpearOfShojin', 'TFT_Item_StatikkShiv']","['TFT7_Soraka', 2, 'TFT_Item_JeweledGauntlet', 'TFT7_Item_MageEmblemItem', 'TFT_Item_SeraphsEmbrace']",,,
24,TFT7_Augment_UrfsGrabBag1,TFT7_Augment_AstralTrait,TFT7_Augment_AstralIntercosmicGifts,6,"['TFT7_Vladimir', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Skarner', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Nidalee', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Nami', 3, 'TFT_Item_Deathblade', 'noItems', 'noItems']","['TFT7_Varus', 2, 'TFT_Item_ThiefsGloves', 'TFT_Item_ChainVest', 'TFT_Item_BrambleVest']","['TFT7_Illaoi', 2, 'TFT_Item_TitansResolve', 'TFT_Item_BrambleVest', 'noItems']",,,,,
25,TFT6_Augment_TomeOfTraits1,TFT6_Augment_LudensEcho1,TFT7_Augment_JadeTrait,1,"['TFT7_Heimerdinger', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Gnar', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'TFT7_Item_JadeEmblemItem', 'noItems', 'noItems']","['TFT7_Anivia', 2, 'TFT_Item_SpearOfShojin', 'TFT_Item_JeweledGauntlet', 'TFT_Item_SeraphsEmbrace']","['TFT7_Neeko', 2, 'TFT_Item_DragonsClaw', 'TFT_Item_Redemption', 'TFT_Item_RedBuff']","['TFT7_DragonGreen', 2, 'TFT_Item_TitansResolve', 'TFT_Item_Bloodthirster', 'TFT_Item_WarmogsArmor']","['TFT7_Bard', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Soraka', 2, 'TFT_Item_Shroud', 'noItems', 'noItems']","['TFT7_TrainerDragon', 4, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,
26,TFT7_Augment_ShimmerscaleTrait2,TFT6_Augment_Weakspot,TFT7_Augment_WarriorTiamat,6,"['TFT7_Aatrox', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Kayn', 2, 'TFT7_Item_ShimmerscaleGamblersBlade', 'TFT7_Item_ShimmerscaleDravensAxe', 'TFT_Item_Shroud']","['TFT7_Yone', 2, 'TFT_Item_InfinityEdge', 'noItems', 'noItems']","['TFT7_Shen', 1, 'TFT_Item_InfinityEdge', 'TFT_Item_TitansResolve', 'TFT_Item_LastWhisper']","['TFT7_Olaf', 1, 'TFT_Item_BrambleVest', 'TFT_Item_RedBuff', 'noItems']","['TFT7_DragonGold', 2, 'TFT_Item_WarmogsArmor', 'TFT7_Item_ShimmerscaleMogulsMail', 'TFT7_Item_ShimmerscaleHeartOfGold']","['TFT7_Zoe', 1, 'TFT_Item_SeraphsEmbrace', 'noItems', 'noItems']",,,,
27,TFT6_Augment_PortableForge,TFT7_Augment_Preparation2,noAugments,8,"['TFT7_Aatrox', 1, 'TFT_Item_ChainVest', 'noItems', 'noItems']","['TFT7_LeeSin', 1, 'TFT_Item_ChainVest', 'noItems', 'noItems']","['TFT7_LeeSin', 1, 'TFT_Item_GiantsBelt', 'noItems', 'noItems']",,,,,,,,
28,TFT6_Augment_TriForce2,TFT6_Augment_ItemGrabBag1,TFT6_Augment_Weakspot,5,"['TFT7_Vladimir', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Skarner', 3, 'TFT_Item_RedBuff', 'TFT_Item_GiantsBelt', 'TFT_Item_GargoyleStoneplate']","['TFT7_Nidalee', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Nami', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Varus', 3, 'TFT_Item_MadredsBloodrazor', 'TFT_Item_InfinityEdge', 'TFT_Item_GuinsoosRageblade']","['TFT7_Illaoi', 3, 'TFT_Item_TitansResolve', 'TFT_Item_GargoyleStoneplate', 'noItems']","['TFT7_Zoe', 1, 'noItems', 'noItems', 'noItems']",,,,
29,TFT7_Augment_BandOfThieves1,TFT6_Augment_CelestialBlessing2,TFT6_Augment_WindfallPlusPlus,1,"['TFT7_Senna', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Heimerdinger', 2, 'TFT_Item_PowerGauntlet', 'noItems', 'noItems']","['TFT7_TahmKench', 3, 'TFT_Item_ThiefsGloves', 'TFT_Item_Chalice', 'TFT_Item_PowerGauntlet']","['TFT7_Jinx', 3, 'TFT_Item_InfinityEdge', 'noItems', 'noItems']","['TFT7_Tristana', 2, 'TFT7_Item_RevelEmblemItem', 'noItems', 'noItems']","['TFT7_Lulu', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Corki', 2, 'TFT_Item_MadredsBloodrazor', 'TFT_Item_SeraphsEmbrace', 'TFT_Item_Deathblade']","['TFT7_Sona', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Bard', 1, 'TFT_Item_RunaansHurricane', 'TFT_Item_GuardianAngel', 'noItems']","['TFT7_TrainerDragon', 4, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",
30,TFT6_Augment_Electrocharge2,TFT7_Augment_AstralTrait,TFT7_Augment_AxiomArc1,4,"['TFT7_Vladimir', 2, 'TFT_Item_Redemption', 'noItems', 'noItems']","['TFT7_Skarner', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Nami', 3, 'TFT_Item_InfinityEdge', 'TFT_Item_RabadonsDeathcap', 'TFT_Item_SpearOfShojin']","['TFT7_Varus', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Illaoi', 3, 'TFT_Item_GargoyleStoneplate', 'TFT_Item_LastWhisper', 'noItems']","['TFT7_Zoe', 2, 'noItems', 'noItems', 'noItems']","['TFT7_AurelionSol', 2, 'TFT_Item_Quicksilver', 'TFT_Item_RapidFireCannon', 'TFT_Item_GuinsoosRageblade']",,,,
31,TFT6_Augment_RichGetRicher,TFT6_Augment_HighEndShopping,TFT6_Augment_ThrillOfTheHunt2,4,"['TFT7_Kayn', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Shen', 2, 'TFT_Item_WarmogsArmor', 'noItems', 'noItems']","['TFT7_Olaf', 3, 'TFT_Item_RapidFireCannon', 'noItems', 'noItems']","['TFT7_Swain', 2, 'TFT_Item_GuinsoosRageblade', 'TFT7_Item_BruiserEmblemItem', 'noItems']","['TFT7_Ornn', 2, 'TFT_Item_MadredsBloodrazor', 'TFT_Item_ZekesHerald', 'noItems']","['TFT7_Yasuo', 1, 'TFT_Item_ZekesHerald', 'TFT_Item_RapidFireCannon', 'TFT_Item_GuinsoosRageblade']","['TFT7_Shyvana', 1, 'TFT_Item_GargoyleStoneplate', 'noItems', 'noItems']",,,,
32,TFT6_Augment_TomeOfTraits1,TFT6_Augment_TriForce1,TFT7_Augment_TempestTrait,6,"['TFT7_Sett', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Ashe', 2, 'noItems', 'noItems', 'noItems']","['TFT7_LeeSin', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Swain', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Swain', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Volibear', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Anivia', 2, 'TFT_Item_SpearOfShojin', 'TFT_Item_GuinsoosRageblade', 'noItems']","['TFT7_Ornn', 2, 'noItems', 'noItems', 'noItems']",,,
33,TFT6_Augment_LudensEcho1,TFT6_Augment_TomeOfTraits1,TFT6_Augment_PortableForge,1,"['TFT7_Vladimir', 3, 'TFT_Item_ArchangelsStaff', 'noItems', 'noItems']","['TFT7_Heimerdinger', 2, 'TFT7_Item_MysticEmblemItem', 'noItems', 'noItems']","['TFT7_Nami', 3, 'TFT_Item_SpearOfShojin', 'TFT_Item_JeweledGauntlet', 'TFT_Item_StatikkShiv']","['TFT7_Lillia', 3, 'TFT_Item_DragonsClaw', 'noItems', 'noItems']","['TFT7_Ryze', 3, 'TFT_Item_GuinsoosRageblade', 'TFT4_Item_OrnnMuramana', 'TFT_Item_StatikkShiv']","['TFT7_Sylas', 2, 'TFT_Item_BrambleVest', 'TFT_Item_NegatronCloak', 'noItems']","['TFT7_Zoe', 1, 'TFT_Item_ThiefsGloves', 'TFT_Item_WarmogsArmor', 'TFT_Item_DragonsClaw']","['TFT7_Pyke', 2, 'TFT_Item_Quicksilver', 'TFT_Item_MadredsBloodrazor', 'noItems']",,,
