,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
10,TFT7_Augment_MirageEmblem,TFT6_Augment_ComponentGrabBag,TFT7_Augment_MirageEmblem2,6,"['TFT7_Sejuani', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Yone', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lillia', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nunu', 2, 'TFT_Item_BrambleVest', 'TFT_Item_IonicSpark', 'TFT_Item_RedBuff']","['TFT7_Olaf', 2, 'TFT_Item_GuinsoosRageblade', 'TFT7_Item_MirageEmblemItem', 'TFT_Item_TitansResolve']","['TFT7_Hecarim', 1, 'noItems', 'noItems', 'noItems']","['TFT7_DragonBlue', 1, 'TFT_Item_ArchangelsStaff', 'noItems', 'noItems']",,,,
11,TFT7_Augment_CannoneerEmblem,TFT6_Augment_MaxLevel10,TFT6_Augment_SecondWind2,3,"['TFT7_Heimerdinger', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Thresh', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Jinx', 2, 'TFT_Item_Shroud', 'TFT_Item_Zephyr', 'noItems']","['TFT7_Tristana', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Corki', 2, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_GuardianAngel', 'TFT_Item_UnstableConcoction']","['TFT7_Sona', 2, 'TFT_Item_Bloodthirster', 'TFT_Item_SpearOfShojin', 'TFT7_Item_CannoneerEmblemItem']","['TFT7_DragonGold', 2, 'TFT_Item_WarmogsArmor', 'TFT_Item_GargoyleStoneplate', 'TFT_Item_RedBuff']","['TFT7_Bard', 1, 'TFT7_Item_ShimmerscaleGamblersBlade', 'noItems', 'noItems']","['TFT7_TrainerDragon', 3, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,
12,TFT6_Augment_LudensEcho2,TFT6_Augment_CelestialBlessing2,TFT6_Augment_JeweledLotus,3,"['TFT7_Senna', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Kayn', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Shen', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Swain', 2, 'TFT_Item_RapidFireCannon', 'TFT_Item_PowerGauntlet', 'noItems']","['TFT7_Hecarim', 2, 'TFT_Item_Shroud', 'TFT_Item_FrozenHeart', 'TFT_Item_JeweledGauntlet']","['TFT7_Xayah', 2, 'TFT_Item_Quicksilver', 'TFT_Item_InfinityEdge', 'TFT_Item_Deathblade']","['TFT7_Shyvana', 1, 'TFT_Item_DragonsClaw', 'TFT_Item_Redemption', 'TFT_Item_ArchangelsStaff']",,,,
13,TFT7_Augment_MageEmblem,TFT6_Augment_ThrillOfTheHunt1,TFT7_Augment_BigFriend2,3,"['TFT7_Vladimir', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Skarner', 3, 'TFT_Item_FrozenHeart', 'TFT_Item_TitansResolve', 'noItems']","['TFT7_Nidalee', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Nami', 3, 'TFT_Item_StatikkShiv', 'TFT7_Item_EvokerEmblemItem', 'TFT_Item_UnstableConcoction']","['TFT7_Varus', 3, 'TFT_Item_ThiefsGloves', 'TFT_Item_RunaansHurricane', 'TFT_Item_SeraphsEmbrace']","['TFT7_Illaoi', 3, 'TFT_Item_BrambleVest', 'TFT_Item_GargoyleStoneplate', 'TFT_Item_WarmogsArmor']","['TFT7_AurelionSol', 1, 'TFT_Item_JeweledGauntlet', 'TFT7_Item_MageEmblemItem', 'TFT_Item_InfinityEdge']",,,,
14,TFT6_Augment_ThrillOfTheHunt2,TFT6_Augment_RadiantRelics,TFT7_Augment_UrfsGrabBag1,6,"['TFT7_Gnar', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Anivia', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Anivia', 2, 'TFT5_Item_MorellonomiconRadiant', 'TFT_Item_InfinityEdge', 'TFT_Item_JeweledGauntlet']","['TFT7_Neeko', 2, 'TFT_Item_DragonsClaw', 'TFT_Item_IonicSpark', 'TFT_Item_GargoyleStoneplate']","['TFT7_Neeko', 1, 'noItems', 'noItems', 'noItems']","['TFT7_DragonGreen', 2, 'TFT_Item_UnstableConcoction', 'TFT_Item_MadredsBloodrazor', 'TFT_Item_WarmogsArmor']","['TFT7_Yasuo', 1, 'noItems', 'noItems', 'noItems']",,,,
15,TFT6_Augment_SunfireBoard,TFT7_Augment_JadePenitence,TFT6_Augment_Ascension,6,"['TFT7_Nami', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Gnar', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Tristana', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Anivia', 2, 'TFT_Item_SpearOfShojin', 'TFT_Item_Morellonomicon', 'TFT_Item_RabadonsDeathcap']","['TFT7_Neeko', 1, 'TFT_Item_WarmogsArmor', 'noItems', 'noItems']","['TFT7_DragonGreen', 2, 'TFT_Item_UnstableConcoction', 'TFT_Item_GuardianAngel', 'noItems']","['TFT7_Pyke', 1, 'TFT_Item_ForceOfNature', 'noItems', 'noItems']","['TFT7_TrainerDragon', 1, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,
16,TFT6_Augment_TriForce2,TFT6_Augment_Diversify2,TFT7_Augment_AxiomArc2,2,"['TFT7_Vladimir', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Heimerdinger', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nami', 3, 'TFT_Item_PowerGauntlet', 'TFT_Item_LastWhisper', 'TFT_Item_RunaansHurricane']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 2, 'TFT_Item_GargoyleStoneplate', 'noItems', 'noItems']","['TFT7_Illaoi', 3, 'TFT_Item_IonicSpark', 'TFT_Item_Redemption', 'TFT_Item_RedBuff']","['TFT7_AurelionSol', 1, 'TFT_Item_MadredsBloodrazor', 'TFT_Item_HextechGunblade', 'TFT_Item_UnstableConcoction']","['TFT7_TrainerDragon', 4, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,,
17,TFT7_Augment_ShimmerscaleTrait,TFT6_Augment_ThrillOfTheHunt1,TFT6_Augment_TomeOfTraits1,8,"['TFT7_Aatrox', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Thresh', 2, 'TFT7_Item_ShimmerscaleEmblemItem', 'noItems', 'noItems']","['TFT7_Kayn', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Volibear', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Corki', 1, 'TFT7_Item_ShimmerscaleDravensAxe', 'TFT7_Item_ShimmerscaleGamblersBlade', 'TFT7_Item_ShimmerscaleGoldmancersStaff']","['TFT7_DragonGold', 2, 'TFT_Item_GargoyleStoneplate', 'TFT_Item_GargoyleStoneplate', 'noItems']",,,,,
18,TFT6_Augment_CelestialBlessing3,TFT6_Augment_CelestialBlessing1,TFT6_Augment_ComponentGrabBag,6,"['TFT7_Sett', 3, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_Quicksilver', 'TFT_Item_RunaansHurricane']","['TFT7_Kayn', 2, 'TFT_Item_RabadonsDeathcap', 'TFT_Item_IonicSpark', 'noItems']","['TFT7_Shen', 2, 'TFT_Item_ThiefsGloves', 'TFT_Item_LocketOfTheIronSolari', 'TFT_Item_TitanicHydra']","['TFT7_Swain', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Hecarim', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Xayah', 2, 'TFT_Item_LastWhisper', 'TFT_Item_MadredsBloodrazor', 'noItems']","['TFT7_Yasuo', 1, 'TFT7_Item_ScalescornEmblemItem', 'noItems', 'noItems']",,,
19,TFT6_Augment_CelestialBlessing2,TFT6_Augment_Meditation2,TFT7_Augment_MageEmblem,4,"['TFT7_Vladimir', 3, 'noItems', 'noItems', 'noItems']","['TFT7_Nami', 3, 'TFT_Item_SpearOfShojin', 'TFT_Item_ArchangelsStaff', 'TFT_Item_HextechGunblade']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 2, 'TFT_Item_TitansResolve', 'TFT_Item_BrambleVest', 'TFT_Item_RedBuff']","['TFT7_Illaoi', 3, 'TFT_Item_ThiefsGloves', 'TFT_Item_StatikkShiv', 'TFT_Item_Deathblade']","['TFT7_Zoe', 1, 'TFT_Item_SpearOfShojin', 'noItems', 'noItems']","['TFT7_AurelionSol', 2, 'TFT7_Item_MageEmblemItem', 'TFT_Item_ArchangelsStaff', 'TFT_Item_MadredsBloodrazor']",,,,
20,TFT6_Augment_TradeSector,TFT7_Augment_WhispersTrait,TFT6_Augment_SecondWind2,5,"['TFT7_Nami', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Thresh', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Elise', 2, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_UnstableConcoction', 'noItems']","['TFT7_Sylas', 3, 'noItems', 'noItems', 'noItems']","['TFT7_DragonPurple', 1, 'TFT_Item_Bloodthirster', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_GuardianAngel']","['TFT7_Bard', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Pyke', 1, 'TFT_Item_JeweledGauntlet', 'TFT_Item_InfinityEdge', 'TFT_Item_UnstableConcoction']",,,,
21,TFT6_Augment_MetabolicAccelerator,TFT6_Augment_MaxLevel10,TFT6_Augment_ThrillOfTheHunt2,7,"['TFT7_Tristana', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Sylas', 1, 'TFT_Item_WarmogsArmor', 'TFT_Item_HextechGunblade', 'noItems']","['TFT7_Corki', 2, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_Deathblade', 'noItems']","['TFT7_DragonPurple', 2, 'TFT_Item_TitansResolve', 'TFT_Item_GuardianAngel', 'TFT_Item_Bloodthirster']","['TFT7_Sona', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Soraka', 1, 'noItems', 'noItems', 'noItems']","['TFT7_TrainerDragon', 1, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,,
22,TFT7_Augment_ClutteredMind,TFT6_Augment_Recombobulator,TFT6_Augment_BlueBattery2,3,"['TFT7_Gnar', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Kayn', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Swain', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Hecarim', 2, 'TFT_Item_Redemption', 'TFT_Item_ZekesHerald', 'noItems']","['TFT7_Neeko', 2, 'TFT_Item_Redemption', 'TFT_Item_WarmogsArmor', 'TFT_Item_DragonsClaw']","['TFT7_Yasuo', 1, 'TFT_Item_ThiefsGloves', 'TFT_Item_Bloodthirster', 'TFT_Item_HextechGunblade']","['TFT7_Bard', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Shyvana', 2, 'TFT_Item_JeweledGauntlet', 'TFT_Item_MadredsBloodrazor', 'TFT_Item_ArchangelsStaff']",,,
23,TFT6_Augment_Electrocharge2,TFT7_Augment_JadeTrait2,TFT6_Augment_Ascension,6,"['TFT7_Taric', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Gnar', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Anivia', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Neeko', 2, 'TFT_Item_TitansResolve', 'noItems', 'noItems']","['TFT7_DragonGreen', 1, 'TFT_Item_Bloodthirster', 'TFT_Item_InfinityEdge', 'TFT_Item_TitansResolve']","['TFT7_Bard', 1, 'TFT_Item_ThiefsGloves', 'TFT_Item_Quicksilver', 'TFT_Item_RabadonsDeathcap']","['TFT7_Soraka', 1, 'TFT_Item_GuinsoosRageblade', 'TFT_Item_StatikkShiv', 'noItems']",,,,
24,TFT6_Augment_ThreesCompany,TFT7_Augment_CavalierDevastatingCharge,TFT7_Augment_CavalierEmblem,6,"['TFT7_Sejuani', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Yone', 3, 'TFT7_Item_CavalierEmblemItem', 'TFT_Item_BFSword', 'noItems']","['TFT7_Lillia', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nunu', 2, 'TFT_Item_RedBuff', 'TFT_Item_GargoyleStoneplate', 'noItems']","['TFT7_Olaf', 1, 'TFT7_Item_CavalierEmblemItem', 'TFT_Item_InfinityEdge', 'TFT_Item_Bloodthirster']","['TFT7_Ornn', 1, 'noItems', 'noItems', 'noItems']","['TFT7_DragonBlue', 2, 'TFT_Item_RabadonsDeathcap', 'TFT_Item_GuinsoosRageblade', 'noItems']",,,,
25,TFT7_Augment_WarriorTrait,TFT7_Augment_BestFriends2,TFT6_Augment_ThrillOfTheHunt2,5,"['TFT7_Leona', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Yone', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lillia', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Shen', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Braum', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Olaf', 2, 'TFT_Item_InfinityEdge', 'TFT_Item_RapidFireCannon', 'TFT_Item_RunaansHurricane']","['TFT7_Diana', 2, 'TFT_Item_IonicSpark', 'noItems', 'noItems']","['TFT7_Diana', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Talon', 1, 'TFT_Item_LastWhisper', 'TFT_Item_UnstableConcoction', 'TFT_Item_PowerGauntlet']",,
26,TFT7_Augment_RevelEmblem2,TFT7_Augment_UrfsGrabBag1,TFT7_Augment_BigFriend2,4,"['TFT7_TahmKench', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Jinx', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nunu', 2, 'TFT_Item_FrozenHeart', 'TFT_Item_DragonsClaw', 'TFT_Item_WarmogsArmor']","['TFT7_Corki', 2, 'TFT7_Item_MirageEmblemItem', 'TFT_Item_GuardianAngel', 'noItems']","['TFT7_DragonBlue', 2, 'TFT_Item_GuinsoosRageblade', 'TFT7_Item_RevelEmblemItem', 'TFT_Item_Quicksilver']","['TFT7_Sona', 2, 'TFT_Item_GuardianAngel', 'noItems', 'noItems']","['TFT7_Yasuo', 2, 'TFT_Item_GuardianAngel', 'TFT_Item_Bloodthirster', 'TFT_Item_InfinityEdge']",,,,
27,TFT7_Augment_CavalierEmblem,TFT7_Augment_PandorasBench,TFT6_Augment_MaxLevel10,3,"['TFT7_Sejuani', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Thresh', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Yone', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Lillia', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Nunu', 2, 'TFT_Item_RedBuff', 'TFT_Item_WarmogsArmor', 'noItems']","['TFT7_Hecarim', 1, 'noItems', 'noItems', 'noItems']","['TFT7_DragonBlue', 2, 'TFT_Item_MadredsBloodrazor', 'TFT_Item_InfinityEdge', 'TFT_Item_JeweledGauntlet']","['TFT7_Zoe', 1, 'noItems', 'noItems', 'noItems']","['TFT7_Yasuo', 1, 'TFT7_Item_CavalierEmblemItem', 'TFT_Item_RunaansHurricane', 'TFT_Item_SeraphsEmbrace']",,
28,TFT7_Augment_MirageEmblem,TFT6_Augment_Twins2,TFT7_Augment_WarriorTiamat,4,"['TFT7_Yone', 3, 'TFT_Item_Bloodthirster', 'TFT_Item_GuinsoosRageblade', 'TFT_Item_Quicksilver']","['TFT7_Yone', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Shen', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Shen', 3, 'TFT_Item_Redemption', 'noItems', 'noItems']","['TFT7_Braum', 3, 'TFT_Item_ChainVest', 'noItems', 'noItems']","['TFT7_Olaf', 2, 'TFT_Item_StatikkShiv', 'TFT7_Item_MirageEmblemItem', 'TFT_Item_GuardianAngel']","['TFT7_Yasuo', 1, 'TFT_Item_UnstableConcoction', 'noItems', 'noItems']",,,,
29,TFT7_Augment_GadgetExpert,TFT6_Augment_Weakspot,TFT7_Augment_CannoneerTrait,2,"['TFT7_Senna', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Jinx', 2, 'TFT_Item_StatikkShiv', 'noItems', 'noItems']","['TFT7_Tristana', 2, 'TFT_Item_StatikkShiv', 'TFT_Item_StatikkShiv', 'TFT_Item_StatikkShiv']","['TFT7_Lulu', 2, 'noItems', 'noItems', 'noItems']","['TFT7_Corki', 2, 'TFT_Item_MadredsBloodrazor', 'TFT_Item_InfinityEdge', 'TFT_Item_GuinsoosRageblade']","['TFT7_Sona', 2, 'TFT_Item_RabadonsDeathcap', 'TFT7_Item_ShimmerscaleGoldmancersStaff', 'TFT_Item_HextechGunblade']","['TFT7_DragonGold', 2, 'TFT_Item_FrozenHeart', 'noItems', 'noItems']","['TFT7_Bard', 2, 'noItems', 'noItems', 'noItems']","['TFT7_TrainerDragon', 4, 'TFT7_Item_TrainerSnax', 'noItems', 'noItems']",,
30,TFT6_Augment_PortableForge,TFT6_Augment_LudensEcho2,TFT7_Augment_DragonHorde,1,"['TFT7_Neeko', 1, 'TFT4_Item_OrnnRanduinsSanctum', 'TFT_Item_PowerGauntlet', 'TFT_Item_Shroud']","['TFT7_Ornn', 2, 'TFT_Item_Redemption', 'TFT_Item_GargoyleStoneplate', 'TFT_Item_TitanicHydra']","['TFT7_Sona', 2, 'TFT_Item_ThiefsGloves', 'noItems', 'noItems']","['TFT7_DragonGold', 2, 'TFT_Item_IonicSpark', 'TFT_Item_GargoyleStoneplate', 'TFT_Item_DragonsClaw']","['TFT7_Shyvana', 2, 'TFT_Item_Zephyr', 'noItems', 'noItems']","['TFT7_AurelionSol', 2, 'TFT_Item_JeweledGauntlet', 'TFT_Item_ArchangelsStaff', 'TFT7_Item_ShimmerscaleGoldmancersStaff']",,,,,
